OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
4	7	0	1188.66737	594.40299	928.77230	556.11940
4	7	1	584.26023	274.02985	308.24764	326.41791
4	8	0	1789.04512	386.86567	1780.98636	213.58209
4	9	0	237.73347	477.53731	126.92550	554.10448
4	10	0	389.84260	354.01493	412.72508	407.70896
4	10	1	131.96222	340.91791	188.08709	429.87313
4	11	0	1764.28751	342.43284	1613.76705	199.55970
4	11	1	1411.71668	364.59701	1258.17419	282.17164
4	12	0	598.36306	400.97015	588.28961	423.13433
4	13	0	872.36097	366.71642	870.34627	338.50746
4	14	0	1577.50262	348.58209	1529.15005	233.73134
4	14	1	1343.79853	316.34328	1271.26967	231.71642
4	15	0	699.47534	208.97015	644.70094	232.72388
4	15	1	454.69045	215.01493	420.06296	276.04478
4	16	0	114.83736	290.14925	30.22036	411.04478
4	17	0	519.79014	318.35821	537.92235	346.56716
4	18	0	1327.68101	189.40299	1357.90136	88.65672
4	19	0	674.92130	225.67164	713.20042	239.77612
4	20	0	954.96327	457.38806	1015.40399	411.04478
4	21	0	1057.84155	616.02985	875.81952	594.07463
4	21	1	739.52046	637.18657	541.38090	637.39552
4	22	0	1102.95068	709.22388	888.47849	670.97015
4	22	1	735.26967	668.92537	519.48898	690.09701
4	23	0	1001.30115	876.49254	705.14166	862.38806
4	23	1	624.55404	533.95522	346.52676	578.28358
4	24	0	644.70094	556.11940	731.33263	558.13433
4	25	0	965.03673	860.37313	691.03882	854.32836
4	25	1	554.03987	606.49254	320.33578	648.80597
4	26	0	874.37566	330.44776	963.02204	298.20896
5	0	0	1212.50620	401.27894	1332.80397	364.36604
5	1	0	433.54839	585.84344	390.66998	604.89526
5	2	0	989.77667	1037.13341	530.02481	1016.89085
5	3	0	1856.43973	526.22974	1363.23048	459.02109
5	3	1	1574.61587	414.75361	1096.39725	361.92897
5	4	0	1518.25109	628.10211	1507.45784	581.35405
5	5	0	1192.05497	794.71698	971.39288	763.55161
5	6	0	1131.96127	927.16981	805.18114	901.39845
5	6	1	1284.86571	968.52386	988.06683	940.95450
5	7	0	870.65584	849.85572	614.01624	825.88235
5	8	0	366.97064	346.52497	112.72954	388.51831
5	8	1	521.07433	360.30966	292.01749	386.72031
5	9	0	1379.23798	345.49168	1098.19300	297.49168
5	9	1	1195.15303	320.91898	933.29606	283.70699
5	10	0	585.53092	287.72697	246.27483	320.04440
5	10	1	794.80012	296.11765	446.54966	308.05771
5	11	0	269.83136	317.74362	212.86696	363.32297
5	11	1	415.54029	338.12098	367.57027	370.51498
5	12	0	141.73697	787.07828	148.88337	787.07828
5	13	0	204.86352	791.84123	209.62779	787.07828
5	14	0	892.24235	389.56715	777.11430	382.37514
5	15	0	133.11680	130.65483	7.19550	219.35627
5	16	0	1302.38601	901.39845	1234.02873	869.03441
5	17	0	1157.83948	931.36515	1061.12305	900.79911
5	18	0	451.41439	729.92282	480.00000	729.92282
5	19	0	990.58089	858.24639	992.97939	830.67703
5	20	0	916.22736	865.43840	900.63710	837.86903
5	21	0	1580.01249	551.50499	1462.48595	491.12431
5	21	1	1731.71768	603.64706	1627.98251	533.67703
5	22	0	833.52530	408.16093	602.16989	406.97558
5	22	1	938.45971	496.26304	690.91443	483.69034
5	23	0	864.65959	870.23307	603.22299	842.66371
5	24	0	927.02061	712.00888	1027.75765	694.02886
5	25	0	1138.08869	576.55938	934.21611	563.37403
5	26	0	707.55778	396.75916	362.17364	419.53385
5	27	0	31.18051	453.09656	1.19925	521.42064
5	28	0	119.92505	467.48058	89.94379	517.82464
5	29	0	329.92556	442.95480	171.51365	477.48622
5	30	0	408.53598	488.20287	338.26303	516.78060
5	31	0	335.88089	517.97133	264.41687	556.07497
5	32	0	383.52357	441.76406	288.23821	454.86218
5	33	0	115.53350	537.02315	104.81390	584.65270
5	34	0	41.68734	577.50827	1.19107	629.90077
5	35	0	3.57320	660.85998	5.95533	703.72657
5	36	0	71.46402	689.43771	179.85112	712.06174
5	37	0	128.63524	775.17089	198.90819	783.50606
5	38	0	144.11911	595.36935	106.00496	626.32856
5	39	0	333.49876	682.29327	303.72208	691.81918
5	40	0	493.10174	701.34509	379.95037	693.00992
5	41	0	429.97519	684.67475	345.40943	678.72106
5	42	0	403.77171	647.76185	310.86849	652.52481
5	43	0	528.83375	633.47299	469.28040	634.66373
5	44	0	611.01737	682.29327	429.97519	681.10254
5	45	0	690.81886	707.29879	533.59801	687.05623
5	46	0	686.05459	663.24146	544.31762	657.28776
5	47	0	656.27792	641.80816	522.87841	646.57111
5	48	0	759.12555	371.58713	712.35478	376.38180
5	49	0	1869.63148	932.56382	1911.60525	883.41842
5	50	0	1174.06621	819.88901	1116.50219	788.72364
5	51	0	675.93548	604.30320	614.51613	598.87541
5	52	0	952.20487	727.59156	823.88507	708.41287
5	53	0	1091.31793	756.35960	1199.25047	726.39290
5	54	0	496.07940	736.67365	478.45658	727.21058
5	55	0	670.38101	594.53940	477.30169	602.93008
5	56	0	307.29529	573.93605	408.53598	591.79713
5	57	0	300.14888	734.68578	265.60794	746.59316
5	58	0	325.16129	712.06174	310.86849	734.68578
5	59	0	1283.19800	800.71032	1144.19800	766.71698
5	59	1	1386.93317	834.87236	1259.92567	796.08435
5	60	0	1098.51343	467.48058	994.17864	432.71920
5	61	0	668.49719	407.39290	244.64710	426.10766
5	61	1	930.53342	500.28968	515.67770	496.82908
5	62	0	522.87841	569.17310	441.88586	575.12679
5	63	0	1553.02936	778.49168	1515.25297	729.16315
5	63	1	1666.35853	800.66704	1626.78326	749.54051
5	64	0	195.33499	583.46196	275.13648	612.03969
5	65	0	607.44417	838.28004	528.83375	821.60970
5	66	0	1075.72767	771.94229	1098.51343	739.57825
5	67	0	431.73017	417.13651	425.73392	444.70588
5	68	0	1316.74329	503.08102	991.77139	463.36626
5	68	1	1512.22111	580.39512	1192.04622	532.28968
5	69	0	172.70471	714.44322	181.04218	720.39691
5	70	0	1228.89944	598.83241	1004.41599	565.93230
5	70	1	1084.98938	490.95228	881.49282	464.64484
5	71	0	920.54591	249.32297	583.99313	248.52830
5	71	1	1123.81886	315.24972	753.08745	295.87569
5	72	0	503.82134	525.11577	580.04963	531.06946
5	73	0	485.69644	445.49168	540.66833	457.95893
5	74	0	350.18114	456.69256	424.53467	477.06992
5	75	0	529.05211	744.74862	363.87097	742.73098
5	75	1	711.28536	709.62183	524.06948	702.24587
5	76	0	141.73697	527.49724	23.82134	570.36384
5	77	0	1259.28107	780.49168	1292.91255	742.07103
5	77	1	1176.53279	745.13097	1196.97252	712.10433
5	78	0	780.14888	790.65050	557.41935	785.88754
5	79	0	1856.43973	884.21310	1312.60087	838.97447
5	79	1	1598.00125	783.52497	1118.92192	745.47836
5	80	0	1134.21362	925.37181	945.05372	896.00444
5	80	1	1028.67958	875.02775	822.13054	854.65039
5	81	0	554.14741	356.88568	513.75640	370.90233
5	81	1	699.25671	347.89567	654.06871	351.12431
5	82	0	1024.73579	979.91121	815.94816	949.94451
5	82	1	1138.06496	999.68923	948.46533	971.52053
5	83	0	292.61711	221.75361	200.27483	266.10433
5	84	0	670.11414	535.58104	683.08189	533.70232
5	85	0	972.59213	449.50055	834.67833	439.91121
5	86	0	278.70968	686.55899	261.43921	694.80044
5	86	1	373.39950	732.99779	356.72457	733.49945
5	87	0	530.02481	284.60970	375.18610	313.15877
5	87	1	334.68983	234.59868	188.78412	283.98567
5	88	0	697.82573	220.55494	282.04560	252.91898
5	88	1	905.29606	253.51831	524.89382	258.31299
5	89	0	476.88089	330.58104	247.14640	365.85226
5	89	1	696.63275	373.44763	443.07692	387.28556
5	90	0	524.06948	423.90298	512.15881	438.19184
5	91	0	547.89082	883.52811	133.39950	883.52811
5	92	0	724.63524	296.80044	619.51861	302.47078
5	92	1	612.67494	264.05513	515.89578	281.03749
5	93	0	801.58809	759.69129	212.00993	768.02646
5	94	0	1887.84119	924.01323	820.64516	897.81698
5	95	0	1307.18301	287.73030	655.41599	267.27414
5	95	1	1636.37726	409.99445	985.80949	361.36959
5	96	0	861.14144	401.27894	747.99007	394.13451
5	97	0	829.88132	806.70366	640.39975	788.72364
5	98	0	754.60546	859.11797	580.57816	839.47078
5	98	1	916.59057	875.78831	753.87841	855.54576
5	99	0	702.68238	956.16318	506.19851	938.30209
5	100	0	1117.01374	569.36959	756.04185	549.19090
5	100	1	1320.28670	665.26304	971.90693	631.29967
5	101	0	997.54403	518.61820	751.90881	501.05771
5	101	1	1211.01062	552.18091	951.58401	522.63374
5	102	0	842.98376	338.74695	585.65522	336.33296
5	102	1	1036.06309	433.44173	759.54653	416.04440
5	103	0	586.51613	399.73760	533.22084	410.46527
5	103	1	690.13896	444.39030	635.05707	446.18743
5	104	0	242.97767	277.44212	65.50868	333.40684
5	105	0	249.52854	730.66814	146.50124	738.25799
5	106	0	1689.14428	537.12431	1347.92942	471.71698
5	106	1	1899.01312	628.82242	1530.81512	558.62042
5	107	0	1224.74447	588.17031	1343.39558	557.51092
5	107	1	1536.94840	658.84279	1695.35135	611.98253
5	108	0	1110.91892	544.24891	1303.76413	516.12227
5	109	0	1116.48515	878.61386	1119.85149	849.50495
5	109	1	617.39604	874.32673	584.37624	857.89109
6	0	0	998.92701	863.28160	826.45041	851.30820
6	1	0	434.71287	682.84158	319.24752	692.83168
6	1	1	350.55446	679.07921	244.19802	691.44554
6	2	0	112.58890	579.51220	95.82034	614.23503
6	3	0	1716.38178	769.00000	1601.39738	732.77162
6	4	0	1790.64255	812.10421	1646.91204	771.08647
6	5	0	1762.49532	827.07095	1603.79289	796.23060
6	6	0	1834.36057	842.03769	1679.25140	805.80931
6	7	0	341.95883	608.64523	461.41734	630.34812
6	8	0	113.78665	549.57871	366.51279	581.90687
6	9	0	802.37367	547.76940	911.98378	539.61863
6	9	1	638.88022	540.58537	756.27573	542.01330
6	10	0	1772.01123	437.98004	1501.97505	370.44124
6	10	1	1150.37679	482.28160	954.00250	460.84035
6	11	0	1649.22333	542.61863	1649.23456	477.37694
6	11	1	1301.27573	607.27494	1277.33188	576.75610
6	12	0	996.06931	382.91089	969.96040	367.64356
6	12	1	638.08911	351.10891	633.36634	361.04950
6	13	0	1062.51840	598.00000	908.04304	586.31486
6	13	1	1369.74236	593.21064	1213.47037	559.37472
6	14	0	457.54211	533.38137	352.13974	552.98670
6	14	1	157.50468	569.30155	71.86525	599.08426
6	15	0	1427.72302	135.29933	1216.91828	85.01109
6	15	1	1328.30942	211.92905	1140.26201	173.61419
6	16	0	735.40050	402.79601	880.53213	399.19734
6	16	1	846.19276	429.73614	991.32439	419.55211
6	17	0	1026.98253	448.74945	1171.06238	422.79601
6	17	1	1140.76918	449.34812	1286.04679	413.81596
6	18	0	1479.37624	574.69307	1657.29703	520.25743
6	18	1	1256.53465	574.40594	1411.96040	543.11881
6	19	0	419.81285	675.74279	408.43419	681.56541
6	19	1	233.56207	654.78936	257.51716	670.19069
6	20	0	564.14223	626.20843	762.96943	628.60310
6	21	0	1680.44916	632.19512	1887.66064	567.53880
6	21	1	1442.09607	616.62971	1618.16594	565.14412
6	22	0	1350.76357	326.27494	924.07923	299.93348
6	22	1	981.85527	189.17960	560.56082	201.15299
6	23	0	867.17405	656.14191	832.43918	645.36585
6	24	0	477.25889	430.13969	450.50156	449.07095
6	24	1	671.29507	403.79823	630.16469	417.34146
6	25	0	1406.90518	458.89357	1136.45914	427.55876
6	25	1	1078.12165	315.81153	759.76544	308.42350
7	0	0	1018.47716	769.51522	868.62944	764.64487
7	1	0	1218.54315	736.73957	1073.08122	746.21646
7	1	1	1269.71066	725.78129	1109.62944	730.38782
7	2	0	1860.91371	815.87148	1697.66497	802.65163
7	3	0	177.86802	767.08005	1.21827	787.77903
7	4	0	802.49239	657.08681	115.12690	696.90868
7	4	1	759.85279	652.82525	77.96954	693.25592
7	5	0	482.43655	546.11274	402.63959	581.74859
7	5	1	264.97462	526.63134	196.14213	579.31342
7	6	0	1132.97970	710.39459	878.58376	723.84780
7	6	1	1366.27919	550.89064	1103.96447	549.12401
7	7	0	1698.32177	198.56502	1827.33123	126.52466
7	7	1	1544.47950	236.09865	1638.35962	190.69507
7	8	0	852.18274	789.52198	596.34518	796.57046
7	8	1	339.28934	738.99211	35.32995	771.00113
7	9	0	1515.53299	388.14769	1255.10152	361.10372
7	9	1	1221.31980	744.29200	967.58883	745.25254
7	10	0	987.67005	258.12852	946.56853	259.34611
7	10	1	1200.25888	237.42954	1163.42132	221.60090
7	11	0	956.34518	382.32244	1056.24365	378.66967
7	12	0	1005.07614	417.63247	1098.88325	406.67418
7	13	0	1167.10660	399.36866	1237.76650	383.54002
7	14	0	490.84772	434.60767	322.84264	468.66178
7	14	1	928.20812	676.29876	705.38071	679.91319
7	15	0	406.29442	465.99887	380.10152	502.82751
7	15	1	28.62944	454.43179	44.46701	508.91545
7	16	0	361.82741	262.99887	490.96447	299.52649
7	17	0	976.13706	542.65614	982.76142	539.53326
7	17	1	1169.23350	462.90417	1166.72081	442.73506
7	18	0	793.09645	663.13754	691.97970	669.78129
7	18	1	258.27411	663.74634	209.54315	689.87148
7	19	0	400.81218	388.41037	527.51269	422.50282
7	20	0	110.25381	327.30440	109.03553	382.44081
7	21	0	1067.29442	712.77452	893.09137	708.11499
7	21	1	759.07107	706.07779	600.09645	710.55017
7	22	0	434.92386	734.20519	177.86802	757.33935
7	23	0	1641.01523	463.56144	1689.74619	407.72604
7	23	1	1289.54315	496.43630	1302.33503	471.04059
8	0	0	383.75635	634.95490	247.30964	641.03833
8	0	1	289.94924	628.86697	157.15736	636.77678
8	1	0	38.98477	977.72266	1.21827	958.24126
8	2	0	333.19797	778.43179	271.06599	776.18151
8	2	1	392.89340	769.90868	316.14213	774.96392
8	3	0	611.57360	676.97858	632.28426	686.71928
8	4	0	431.26904	824.30665	155.93909	810.91319
8	5	0	80.19802	282.70297	279.00000	344.04950
8	6	0	14.61929	571.73957	34.72081	594.95490
8	6	1	221.11675	566.26043	223.55330	589.47576
8	7	0	1156.01015	599.38557	1001.15228	594.12627
8	7	1	1416.72081	606.08230	1292.92893	593.51747
8	8	0	1193.80198	318.54455	1126.07921	300.17822
8	8	1	973.66337	323.05941	911.21782	325.44554
8	9	0	1125.63959	752.30440	858.81726	746.60767
8	9	1	1581.27411	690.20744	1265.11168	671.11725
8	10	0	851.57360	568.61330	393.50254	558.87260
8	10	1	1525.27919	326.31342	1035.53299	270.30440
8	11	0	546.39594	562.21421	475.12690	575.52198
8	11	1	330.76142	496.46449	269.84772	518.29538
8	12	0	618.27411	492.83202	495.22843	500.91770
8	12	1	132.18274	369.24690	28.02030	410.20744
8	13	0	326.49746	376.23450	488.52792	417.63247
8	14	0	1028.09645	309.99887	1096.73096	314.95265
8	14	1	872.76650	305.12852	943.22843	322.86697
8	15	0	787.69543	198.20293	325.42132	197.85795
8	15	1	1616.73096	335.79030	1103.89848	281.26268
8	16	0	969.58883	837.65840	727.84772	827.35062
8	16	1	548.67513	692.76550	330.69036	690.37204
8	17	0	1617.93069	706.38614	1512.59406	697.05941
8	17	1	1874.05941	604.69307	1840.99010	577.97030
8	18	0	917.12183	650.34837	796.08629	653.69786
8	18	1	1172.35025	649.73957	1032.43147	642.73957
8	19	0	1324.71574	322.17024	1385.09137	298.94814
8	19	1	1213.24365	355.04510	1269.96447	344.60767
8	20	0	615.22843	194.81398	645.68528	227.68884
8	21	0	921.01523	376.23450	1039.18782	389.62796
8	22	0	1016.04061	413.97971	1143.95939	420.06764
8	23	0	1107.41117	420.06764	1246.29442	423.72041
8	24	0	266.80203	446.85457	348.42640	477.29425
8	25	0	799.18782	715.94138	469.03553	708.63585
8	26	0	1782.33503	714.47576	1617.86802	692.99436
8	26	1	1553.29949	726.65163	1383.95939	710.64938
8	27	0	1092.61421	595.04735	1082.75127	594.17249
8	27	1	1246.72589	602.96167	1250.26396	599.65163
8	28	0	1245.40609	633.34837	1156.65990	625.95490
8	28	1	1112.00508	623.60767	1029.95939	619.86697
8	29	0	912.48731	685.50169	784.56853	684.28410
8	30	0	555.53299	673.32582	347.20812	670.89064
9	0	0	598.20000	124.20000	522.00000	155.40000
9	0	1	1192.80000	342.00000	1112.40000	312.00000
9	1	0	1010.40000	547.80000	758.40000	542.40000
9	1	1	391.80000	554.60000	201.00000	581.40000
9	2	0	1684.00000	589.00000	1346.40000	544.40000
9	2	1	1327.00000	560.20000	1051.80000	539.00000
9	3	0	1442.20000	355.20000	1288.20000	308.20000
9	3	1	1293.40000	386.40000	1140.00000	352.60000
9	4	0	169.80000	296.40000	137.40000	352.00000
9	4	1	340.80000	294.60000	283.80000	338.80000
9	5	0	1198.80000	423.80000	874.20000	407.20000
9	5	1	1018.80000	472.40000	731.40000	466.60000
9	6	0	1382.40000	380.80000	1116.00000	345.40000
9	6	1	1218.00000	424.60000	980.40000	403.00000
9	7	0	636.40000	349.60000	559.80000	366.80000
9	7	1	513.40000	310.60000	436.20000	342.80000
9	8	0	1508.40000	626.00000	1215.40000	595.20000
9	8	1	1710.60000	611.00000	1394.20000	563.40000
9	9	0	1798.80000	484.80000	1572.00000	417.60000
9	10	0	1681.20000	651.60000	1162.80000	618.00000
9	11	0	1664.40000	357.60000	1528.80000	288.00000
9	12	0	1873.20000	336.00000	1911.60000	222.00000
9	13	0	1747.80000	406.00000	1372.80000	347.00000
9	13	1	1510.20000	509.80000	1167.60000	470.00000
9	14	0	890.40000	584.80000	621.80000	583.40000
9	14	1	708.00000	524.80000	477.80000	536.60000
9	15	0	1048.80000	411.40000	838.80000	400.80000
9	15	1	1215.00000	426.40000	1000.80000	402.60000
