OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
1	0	L041 (09).MP4	4562	R042 (09).MP4	5514	68.88715	1	3.29468	30.96033	1.36698	2.44538	1133.41802	30.41562	9.46198	24.65568	-493.60031	-292.61157	-977.43215	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
1	1	L041 (09).MP4	14034	R042 (09).MP4	14986	71.52089	1	5.92842	229.23818	2.05829	3.12645	2343.97700	16.06857	4.74198	1.48067	-12.16533	648.66967	-2252.40046	Nemipteridae	Parascolopsis	akatamae	37347015	1	AD	Passing			
1	2	L041 (09).MP4	14188	R042 (09).MP4	15140	71.56371	1	5.97124	199.58935	15.46931	5.52898	3243.94316	19.97239	31.66153	0.48626	-1063.43732	311.15944	-3048.84373	Nemipteridae	Parascolopsis	akatamae	37347015	1	AD	Passing			
1	3	L041 (09).MP4	14237	R042 (09).MP4	15189	71.57734	1	5.98487	344.94651	26.51244	10.69629	3545.00500	26.80424	83.02151	8.86244	-1569.68134	302.67830	-3164.10284	Nemipteridae	Parascolopsis	akatamae	37347015	1	AD	Passing			
1	5	L041 (09).MP4	14300	R042 (09).MP4	15252	71.59486	1	6.00239	206.31641	5.79226	4.13643	2761.74289	15.48325	4.54660	4.36604	-733.72373	72.18277	-2661.51516	Nemipteridae	Parascolopsis	akatamae	37347015	1	AD	Passing			
1	6	L041 (09).MP4	14503	R042 (09).MP4	15455	71.65130	1	6.05883	187.64946	9.48704	5.18102	2964.55355	25.39238	9.97345	2.65271	-1268.97385	75.95838	-2678.15486	Nemipteridae	Parascolopsis	akatamae	37347015	1	AD	Passing			
1	7	L041 (09).MP4	19265	R042 (09).MP4	20217	72.97540	1	7.38293	586.31410	9.79207	4.80298	3038.63092	20.16685	15.84803	10.41253	-1034.71810	163.67608	-2852.34053	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1	8	L041 (09).MP4	23145	R042 (09).MP4	24097	74.05426	1	8.46179	72.21679	3.10170	2.86627	1731.80703	22.74498	11.76750	2.00436	-611.91012	-271.82457	-1597.13274	Apogonidae		spp		1	AD	Passing			
1	13	L041 (09).MP4	58740	R042 (09).MP4	59692	83.95165	1	18.35917	262.18374	17.13431	6.93141	3115.10310	24.83897	46.77820	3.52631	-1287.25608	235.16056	-2826.93095	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
1	14	L041 (09).MP4	74995	R042 (09).MP4	75947	88.47144	1	22.87897	590.78663	4.09756	5.36790	1677.11347	22.98265	31.42781	3.72757	-589.15679	-285.83299	-1543.98944	Muraenidae	Gymnothorax	javanicus	37060039	1	AD	Passing			
1	15	L041 (10).MP4	19040	R042 (10).MP4	19992	95.45258	1	29.86011	148.63874	2.55926	2.45218	2135.11633	15.18699	25.77569	71.24924	-524.95541	-193.07853	-2060.54950	Pteroidae	Pterois	antennata	37287064	1	AD	Passing			
1	16	L041 (10).MP4	20148	R042 (10).MP4	21100	95.76067	1	30.16819	515.39975	2.25456	5.28573	1751.13208	9.58345	8.69685	4.27816	202.50922	209.72094	-1726.69357	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
1	18	L041 (10).MP4	40826	R042 (10).MP4	41778	101.51030	1	35.91783	444.59001	3.23256	4.20769	1311.43950	12.45305	39.97977	4.36687	279.74310	-41.45587	-1280.58532	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
1	19	L041 (10).MP4	41109	R042 (10).MP4	42061	101.58899	1	35.99652	454.00785	1.95266	3.36849	1539.81489	13.85950	5.88822	18.15821	-358.01450	-88.74642	-1494.98481	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
1	20	L041 (10).MP4	50628	R042 (10).MP4	51580	104.23580	1	38.64333	571.24746	6.67225	4.05150	2563.70609	8.17765	19.56202	0.76921	-218.53839	291.93180	-2537.63782	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	21	L041 (10).MP4	50751	R042 (10).MP4	51703	104.27000	1	38.67753	491.57232	5.70766	2.54466	2946.71523	8.09397	11.34454	0.84245	-236.40411	340.94843	-2917.36147	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	24	L041 (10).MP4	50838	R042 (10).MP4	51790	104.29419	1	38.70172	472.30354	8.19776	0.73311	3136.44510	8.02808	15.72580	13.91716	-410.25010	153.51163	-3105.70715	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	25	L041 (10).MP4	50857	R042 (10).MP4	51809	104.29947	1	38.70700	542.92586	3.49860	3.13273	2291.69682	3.49453	10.17708	5.98547	121.25854	69.34417	-2287.43570	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	26	L041 (10).MP4	51018	R042 (10).MP4	51970	104.34424	1	38.75177	486.80801	10.65977	8.90005	3863.01997	16.12984	1.70011	11.23803	-1022.78043	325.09815	-3710.95064	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	27	L041 (10).MP4	51044	R042 (10).MP4	51996	104.35147	1	38.75900	491.33748	4.23634	7.34763	2654.42258	6.81952	9.59582	5.24419	170.35694	265.18758	-2635.64286	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	28	L041 (11).MP4	43630	R042 (11).MP4	44582	124.82943	1	59.23696	680.23374	1.51080	7.49652	1169.87972	16.75158	7.47193	16.09839	287.13994	-176.76241	-1120.23402	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
1	29	L041 (11).MP4	43630	R042 (11).MP4	44582	124.82943	1	59.23696	683.02940	13.31007	10.20928	3570.45784	22.55514	11.96063	2.45513	1365.64109	103.12056	-3297.35648	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
1	30	L041 (11).MP4	44039	R042 (11).MP4	44991	124.94315	1	59.35068	677.34858	21.09160	4.22438	4651.69291	9.12009	20.05472	11.37183	-531.92619	510.57350	-4592.88756	Carangidae	Seriola	sp1		1	AD	Passing			
1	31	L041 (11).MP4	44491	R042 (11).MP4	45443	125.06883	1	59.47636	675.92878	12.55817	8.62575	3326.73324	10.61998	22.06740	1.85572	-590.22758	165.89065	-3269.75010	Carangidae	Seriola	sp1		1	AD	Passing			
1	32	L041 (11).MP4	44664	R042 (11).MP4	45616	125.11694	1	59.52446	793.07401	13.32271	12.86560	4870.63448	11.70922	1.36003	7.35419	-918.95567	364.13342	-4769.27747	Carangidae	Seriola	sp1		1	AD	Passing			
10	0	L035 (10).MP4	42039	R036 (10).MP4	43667	56.78534	1	5.94288	124.04252	4.54131	5.36635	1978.73845	23.33129	17.71815	0.51361	756.70763	-203.80734	-1816.93753	Nemipteridae	Nemipterus	spp		1	AD	Passing			
10	5	L035 (11).MP4	66781	R036 (11).MP4	68409	86.20445	1	35.36199	128.12835	2.90418	2.17185	1821.03539	15.71993	9.66497	11.82190	-485.68052	-86.83968	-1752.92418	Sparidae	Dentex	spp		1	AD	Passing			
10	6	L035 (11).MP4	66935	R036 (11).MP4	68563	86.24727	1	35.40481	136.76908	1.93086	2.81027	1316.41086	5.98068	20.49156	4.92967	81.63996	-110.21805	-1309.24575	Sparidae	Dentex	spp		1	AD	Passing			
10	8	L035 (11).MP4	67010	R036 (11).MP4	68638	86.26813	1	35.42567	128.57012	1.86868	1.54311	1797.62334	10.02296	0.93342	0.66735	-286.97203	-124.62190	-1770.18815	Sparidae	Dentex	spp		1	AD	Passing			
10	10	L035 (11).MP4	67033	R036 (11).MP4	68661	86.27452	1	35.43206	131.66761	2.72874	2.38187	2076.29460	5.98851	11.20501	9.53913	52.18795	-210.23717	-2064.96393	Sparidae	Dentex	spp		1	AD	Passing			
10	11	L035 (11).MP4	67088	R036 (11).MP4	68716	86.28981	1	35.44736	131.78178	4.83755	2.82523	1837.00540	3.21181	29.75050	1.68213	99.78949	25.20074	-1834.11991	Sparidae	Dentex	spp		1	AD	Passing			
10	12	L035 (11).MP4	67101	R036 (11).MP4	68729	86.29343	1	35.45097	132.34629	8.18334	9.08485	2312.30299	25.11227	36.30236	6.65010	976.33579	98.84048	-2093.73926	Sparidae	Dentex	spp		1	AD	Passing			
10	15	L035 (11).MP4	67116	R036 (11).MP4	68744	86.29760	1	35.45514	133.72967	0.78413	3.10477	905.68671	14.93216	9.72124	4.52085	123.10453	-198.26304	-875.10312	Sparidae	Dentex	spp		1	AD	Passing			
10	16	L035 (11).MP4	67116	R036 (11).MP4	68744	86.29760	1	35.45514	123.19967	1.02281	1.02606	1155.61797	12.51966	0.45197	4.86666	-207.20898	-140.78008	-1128.13931	Sparidae	Dentex	spp		1	AD	Passing			
10	17	L035 (11).MP4	67116	R036 (11).MP4	68744	86.29760	1	35.45514	148.25355	1.85510	4.12624	1455.65772	12.96868	11.02897	8.52653	311.13010	-99.57632	-1418.52811	Sparidae	Dentex	spp		1	AD	Passing			
10	18	L035 (11).MP4	67116	R036 (11).MP4	68744	86.29760	1	35.45514	132.74402	2.71925	4.20859	1276.90540	25.77199	44.68429	15.43716	493.05189	-255.21009	-1149.89349	Sparidae	Dentex	spp		1	AD	Passing			
10	19	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	156.24833	2.77309	5.18468	1481.38001	22.67838	21.70113	7.99245	561.63234	-103.87647	-1366.84510	Sparidae	Dentex	spp		1	AD	Passing			
10	20	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	138.48558	12.03489	5.28749	2564.84852	9.86870	41.45785	1.12357	418.56994	134.31308	-2526.89674	Sparidae	Dentex	spp		1	AD	Passing			
10	41	L035 (11).MP4	67132	R036 (11).MP4	68760	86.30205	1	35.45959	151.88351	11.81379	10.96805	3073.87233	22.26233	24.00114	11.01203	1149.44153	186.85141	-2844.74284	Sparidae	Dentex	spp		1	AD	Passing			
10	46	L035 (11).MP4	67157	R036 (11).MP4	68785	86.30900	1	35.46654	169.49713	3.12211	4.76471	1771.24054	24.80493	0.39414	2.93441	704.99539	234.86729	-1607.82832	Sparidae	Dentex	spp		1	AD	Passing			
10	49	L035 (11).MP4	67170	R036 (11).MP4	68798	86.31262	1	35.47016	138.01960	3.43831	1.10981	1972.25999	13.87680	12.36550	13.10110	-472.91933	-9.60027	-1914.69700	Sparidae	Dentex	spp		1	AD	Passing			
10	50	L035 (11).MP4	67172	R036 (11).MP4	68800	86.31317	1	35.47071	135.64914	4.45761	4.12134	1831.73134	15.21792	25.87045	0.74089	478.35405	-48.56436	-1767.50067	Sparidae	Dentex	spp		1	AD	Passing			
10	52	L035 (11).MP4	67177	R036 (11).MP4	68805	86.31456	1	35.47210	140.81709	2.56157	2.31870	1492.12506	4.13031	22.08289	6.89659	-91.08364	57.04071	-1488.24975	Sparidae	Dentex	spp		1	AD	Passing			
10	53	L035 (11).MP4	67179	R036 (11).MP4	68807	86.31512	1	35.47266	145.90938	1.11822	1.37846	929.72895	20.67333	19.21819	5.97759	-299.28570	-134.77255	-869.86226	Sparidae	Dentex	spp		1	AD	Passing			
10	58	L035 (11).MP4	67291	R036 (11).MP4	68919	86.34626	1	35.50380	171.51717	4.06449	5.02431	1826.73538	16.78368	22.32987	9.39036	527.29992	-14.02863	-1748.91971	Sparidae	Dentex	spp		1	AD	Passing			
10	59	L035 (11).MP4	67338	R036 (11).MP4	68966	86.35933	1	35.51687	135.31869	1.55215	0.85765	1585.71928	7.30446	5.58127	0.92915	-196.02706	47.12227	-1572.85044	Sparidae	Dentex	spp		1	AD	Passing			
10	60	L035 (11).MP4	67339	R036 (11).MP4	68967	86.35961	1	35.51715	112.71232	2.37480	2.59023	2062.01060	6.81487	8.34365	9.12916	-155.64929	-188.79199	-2047.44197	Sparidae	Dentex	spp		1	AD	Passing			
10	61	L035 (11).MP4	67347	R036 (11).MP4	68975	86.36183	1	35.51937	165.03488	7.00163	4.88911	2642.40442	7.52942	19.75790	3.22616	315.93700	141.67450	-2619.62082	Sparidae	Dentex	spp		1	AD	Passing			
10	64	L035 (11).MP4	67521	R036 (11).MP4	69149	86.41021	1	35.56775	162.16576	1.98253	3.15396	1831.28584	7.79286	6.71888	16.05933	231.19947	-90.57395	-1814.37344	Sparidae	Dentex	spp		1	AD	Passing			
10	65	L035 (11).MP4	67576	R036 (11).MP4	69204	86.42551	1	35.58305	143.09594	4.68627	2.54666	2078.14150	10.18249	20.90095	4.05112	330.19791	161.05554	-2045.41012	Sparidae	Dentex	spp		1	AD	Passing			
10	66	L035 (11).MP4	67649	R036 (11).MP4	69277	86.44580	1	35.60335	122.07974	8.26957	4.54604	2519.44128	6.73048	27.03639	1.02500	292.47780	40.55614	-2502.07840	Sparidae	Dentex	spp		1	AD	Passing			
10	67	L035 (11).MP4	67702	R036 (11).MP4	69330	86.46054	1	35.61808	162.34819	1.96193	2.45452	1841.77070	9.44089	0.30326	2.71203	-296.94363	55.60920	-1816.82454	Sparidae	Dentex	spp		1	AD	Passing			
11	8	L039 (11).MP4	26264	R040 (11).MP4	27007	74.93847	1	21.28654	281.20158	6.08987	11.57571	3827.42042	12.46079	1.67907	12.80587	-511.85243	648.09877	-3737.26131	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	9	L039 (11).MP4	26264	R040 (11).MP4	27007	74.93847	1	21.28654	259.27156	5.61292	14.47852	4275.47429	9.51009	2.55323	16.79481	-320.45182	629.53243	-4216.71436	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	10	L039 (11).MP4	26274	R040 (11).MP4	27017	74.94126	1	21.28932	273.38496	10.48747	19.85946	4120.08547	14.69685	6.28061	7.49979	836.67024	626.58178	-3985.28324	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	11	L039 (11).MP4	26283	R040 (11).MP4	27026	74.94376	1	21.29183	282.72674	13.28224	8.55797	3477.17268	20.55412	23.47832	10.38187	-834.87977	890.70035	-3255.81918	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	12	L039 (11).MP4	26284	R040 (11).MP4	27027	74.94404	1	21.29210	297.27687	6.05805	16.58907	4058.84900	10.27750	1.78669	8.61656	464.61058	555.47173	-3993.72550	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	13	L039 (11).MP4	26286	R040 (11).MP4	27029	74.94459	1	21.29266	241.04746	9.50439	12.62464	4877.43168	6.68657	7.57134	8.13693	-192.79352	534.19208	-4844.25529	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	16	L039 (11).MP4	26369	R040 (11).MP4	27112	74.96767	1	21.31574	228.17542	4.65400	18.70573	4739.18005	12.21470	2.35821	8.87398	-6.67727	1002.67203	-4631.89289	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	20	L039 (12).MP4	14020	R040 (12).MP4	14823	94.09039	1	40.43845	120.08026	1.01439	3.53822	1169.94144	20.95918	2.41549	6.53598	-214.14595	-359.55031	-1092.53286	Apogonidae		spp		1	AD	Passing			
11	21	L039 (12).MP4	14426	R040 (12).MP4	15229	94.20328	1	40.55134	360.74980	12.61217	13.77396	3372.10813	26.79986	14.14056	4.90300	1520.39941	-1.85613	-3009.89957	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
11	23	L039 (12).MP4	21169	R040 (12).MP4	21972	96.07820	1	42.42627	376.88324	1.94223	4.95165	1419.55632	15.33553	11.86672	11.89344	337.35868	-164.73608	-1369.01106	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
11	24	L039 (12).MP4	64702	R040 (12).MP4	65505	108.18280	1	54.53087	355.40568	6.50088	10.53803	2898.91655	3.86221	14.80953	1.19291	-191.95674	35.78155	-2892.33287	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
11	25	L039 (12).MP4	64736	R040 (12).MP4	65539	108.19225	1	54.54032	475.48892	10.92774	14.69168	4600.03601	4.46567	9.38912	0.59607	-302.44733	191.85779	-4586.07103	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
11	26	L039 (12).MP4	64754	R040 (12).MP4	65557	108.19726	1	54.54532	352.04994	4.57409	4.09114	1963.10496	5.49656	25.63939	21.45876	-166.68059	-87.03908	-1954.07852	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
11	28	L039 (12).MP4	64760	R040 (12).MP4	65563	108.19892	1	54.54699	492.83844	3.15199	7.80587	2101.53505	3.20276	11.89348	11.32500	100.85632	-60.11284	-2098.25261	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
11	29	L039 (12).MP4	64768	R040 (12).MP4	65571	108.20115	1	54.54922	514.22361	3.62281	10.40169	2334.36768	9.49820	7.80665	5.45437	337.66579	-185.38679	-2302.36531	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
11	30	L039 (12).MP4	79251	R040 (12).MP4	80054	112.22823	1	58.57630	588.40768	2.83909	5.58269	1831.18585	20.63213	2.16713	2.90585	-512.83635	-391.59259	-1713.73736	Muraenidae	Gymnothorax	javanicus	37060039	1	AD	Passing			
11	31	L039 (12).MP4	79846	R040 (12).MP4	80649	112.39367	1	58.74174	782.82022	4.22147	4.21242	2137.80303	11.81395	13.40933	10.36606	434.64102	-51.50143	-2092.51920	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
12	0	L039 (3).MP4	38055	R040 (3).MP4	19110	55.67757	1	8.72733	496.00244	20.46138	14.06219	5464.28614	14.92136	4.05698	6.79530	-1356.67887	372.98333	-5280.03114	Sphyraenidae	Sphyraena	spp		1	AD	Passing			
12	2	L039 (4).MP4	14142	R040 (3).MP4	76258	71.56789	1	24.61765	497.37536	3.08964	4.00491	2529.50292	6.70651	1.20434	1.13458	286.76314	70.92769	-2512.19449	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	4	L039 (4).MP4	14339	R040 (3).MP4	76455	71.62266	1	24.67243	298.18065	5.42914	9.82364	2898.13311	12.90143	1.73654	1.12795	-646.63445	-23.98202	-2824.97155	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	5	L039 (4).MP4	14341	R040 (3).MP4	76457	71.62322	1	24.67298	351.86547	2.75596	0.84892	1573.53821	8.74933	21.49857	15.15491	202.26672	-127.97840	-1555.22738	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	7	L039 (4).MP4	14488	R040 (3).MP4	76604	71.66409	1	24.71386	338.44702	1.35186	4.73459	1148.45793	5.86628	15.34012	5.35747	-106.51605	-49.32048	-1142.44363	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	8	L039 (4).MP4	14512	R040 (3).MP4	76628	71.67077	1	24.72053	358.66321	3.99279	5.38414	1935.53884	17.97721	15.96844	2.68769	-587.60948	-107.61220	-1841.04462	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	9	L039 (4).MP4	14729	R040 (3).MP4	76845	71.73110	1	24.78087	354.19525	3.08934	7.36649	1769.17200	22.15063	1.16927	1.74582	-663.06151	-72.86868	-1638.59976	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	10	L039 (4).MP4	29527	R040 (4).MP4	10582	75.84577	1	28.89553	122.96202	4.15721	8.65698	1993.97353	24.79333	10.48109	16.51552	-833.39780	-67.97876	-1810.18161	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
12	11	L039 (4).MP4	30014	R040 (4).MP4	11069	75.98118	1	29.03095	527.89604	20.87098	1.96077	3692.59898	28.83993	45.65555	9.14063	1548.06622	880.95677	-3234.60869	Carangidae	Seriola	sp1		1	AD	Passing			
12	12	L039 (4).MP4	30204	R040 (4).MP4	11259	76.03401	1	29.08378	543.95756	12.54384	10.89588	4997.49064	14.75644	0.65179	15.11859	893.20059	906.91930	-4832.66001	Carangidae	Seriola	sp1		1	AD	Passing			
12	13	L039 (4).MP4	30492	R040 (4).MP4	11547	76.11409	1	29.16386	774.00454	13.63807	4.25208	3012.26933	13.89066	32.11415	2.01805	719.27842	74.77597	-2924.17742	Serranidae	Epinephelus	rankini	37311010	1	AD	Passing			
12	14	L039 (4).MP4	37372	R040 (4).MP4	18427	78.02712	1	31.07688	403.26972	1.30965	7.95831	1335.73481	9.12207	9.40223	41.17168	-208.42189	-37.48165	-1318.84151	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
12	15	L039 (4).MP4	37830	R040 (4).MP4	18885	78.15447	1	31.20423	470.97851	1.31409	11.12602	1507.02881	2.53729	5.22639	46.03678	60.04844	-29.07125	-1505.55135	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
12	16	L039 (4).MP4	38056	R040 (4).MP4	19111	78.21731	1	31.26707	395.46654	0.97539	4.42537	1091.78366	16.07775	3.92394	10.45559	97.61651	-286.16904	-1049.08048	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
12	17	L039 (4).MP4	38944	R040 (4).MP4	19999	78.46422	1	31.51398	446.79670	1.07720	3.54181	1156.75792	9.53065	0.11601	3.64496	-94.25190	166.73472	-1140.79139	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
12	19	L039 (5).MP4	35499	R040 (5).MP4	16554	100.04606	1	53.09582	307.21250	16.43307	11.69280	3329.73987	27.35199	40.10524	14.50450	-1497.43193	313.35945	-2957.47714	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
12	20	L039 (5).MP4	35516	R040 (5).MP4	16571	100.05078	1	53.10055	467.91219	6.82642	7.57117	3205.48087	15.24393	1.75047	3.40904	-744.64993	394.75526	-3092.69662	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
12	21	L039 (5).MP4	35695	R040 (5).MP4	16750	100.10056	1	53.15032	385.37744	5.24350	3.72224	2356.13766	20.96592	16.77304	12.53065	604.98582	587.14123	-2200.14591	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
12	22	L039 (5).MP4	36011	R040 (5).MP4	17066	100.18842	1	53.23819	430.20530	5.64550	7.76589	2522.36099	6.65018	17.35375	8.16639	-187.17991	224.25543	-2505.38982	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
12	24	L039 (5).MP4	53702	R040 (5).MP4	34757	105.10750	1	58.15727	334.33315	1.70586	5.56046	1672.11773	7.54046	6.04711	0.51234	-150.09443	-160.06046	-1657.65799	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
12	25	L039 (5).MP4	53702	R040 (5).MP4	34757	105.10750	1	58.15727	228.47990	2.56652	4.38494	1659.93626	15.38589	22.56389	44.07560	380.73788	-221.36286	-1600.44541	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
12	26	L039 (5).MP4	53901	R040 (5).MP4	34956	105.16284	1	58.21260	257.45382	6.78646	9.05972	2010.15561	27.69010	49.80263	11.86770	-929.12266	-96.27513	-1779.94039	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
12	27	L039 (5).MP4	54262	R040 (5).MP4	35317	105.26321	1	58.31298	339.22873	3.11072	6.30438	1693.84215	15.28630	17.48319	2.11020	-439.33231	-80.06617	-1633.91486	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
13	10	L037 (3).MP4	28798	R038 (2).MP4	63698	37.02921	1	16.26375	662.92263	24.63004	10.44852	3962.42832	22.95819	36.44888	7.72946	-1536.73840	165.10584	-3648.56319	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
13	12	L037 (3).MP4	29088	R038 (2).MP4	63988	37.10985	1	16.34438	568.64243	2.63595	7.22152	1997.43035	12.16612	8.43107	3.96678	-135.21308	398.64515	-1952.56945	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
13	13	L037 (3).MP4	29375	R038 (2).MP4	64275	37.18965	1	16.42419	135.28891	1.76636	5.60510	2150.52210	4.15786	3.73148	9.04343	-53.89467	146.31227	-2144.86209	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
13	14	L037 (4).MP4	40060	R038 (3).MP4	74960	62.70042	1	41.93495	344.21375	6.58605	10.12290	2457.07570	21.80457	15.01387	0.96803	-864.93015	-291.28226	-2281.28724	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing			
13	16	L037 (4).MP4	52657	R038 (4).MP4	6496	66.20308	1	45.43761	312.80875	31.08589	15.81068	4691.47439	20.61673	28.98907	3.60602	-1650.01395	79.71722	-4391.01708	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
13	20	L037 (5).MP4	6013	R038 (4).MP4	40913	75.77292	1	55.00745	530.32791	6.43377	4.35828	2496.14846	26.33533	7.47932	8.72595	-1091.17380	188.59093	-2237.08077	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
13	21	L037 (5).MP4	6949	R038 (4).MP4	41849	76.03318	1	55.26771	583.47102	16.51093	9.66018	2769.55781	16.78800	54.69392	4.39587	799.67322	-20.45605	-2651.51933	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
13	22	L037 (5).MP4	7075	R038 (4).MP4	41975	76.06821	1	55.30275	497.74367	1.98410	3.48552	1374.74971	7.74246	14.93101	0.89657	-180.37362	42.03572	-1362.21699	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
14	0	L027 (03).MP4	21179	R028 (03).MP4	19810	50.95146	1	0.62980	585.64770	9.48665	16.27707	2109.52844	25.55697	65.42303	1.74912	861.82530	-292.37162	-1903.12538	Rhinobatidae	Rhinobatos	sainsburyi	37027003	1	AD	Passing			
14	1	L027 (03).MP4	74674	R028 (03).MP4	73305	65.82604	1	15.50438	613.72316	1.13337	8.08241	1029.85643	14.40188	9.12370	0.30614	3.49677	-256.12382	-997.49317	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
14	2	L027 (04).MP4	4967	R028 (04).MP4	3537	68.98308	1	18.66142	435.67136	9.85446	5.88955	2289.49141	27.53395	56.90681	7.64718	-1055.08620	-83.34198	-2030.17688	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
14	3	L027 (04).MP4	5078	R028 (04).MP4	3648	69.01394	1	18.69228	436.42536	1.91738	6.16895	1367.61962	21.17058	3.71164	8.86417	-486.06061	-87.70555	-1275.31809	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
14	4	L027 (04).MP4	5234	R028 (04).MP4	3804	69.05732	1	18.73566	378.29088	4.98654	6.22958	1846.02263	25.46886	32.36058	8.72095	-792.06195	52.91675	-1666.62450	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
14	5	L027 (04).MP4	9305	R028 (04).MP4	7875	70.18929	1	19.86763	455.06907	28.77450	19.09068	4274.05329	0.84978	34.79219	5.54616	61.29775	-16.14415	-4273.58322	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
14	6	L027 (05).MP4	9237	R028 (05).MP4	7807	92.70984	1	42.38818	381.87165	2.16705	4.89247	1256.88402	6.21990	25.72507	1.77334	-67.56033	-118.23566	-1249.48524	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
14	9	L027 (05).MP4	64963	R028 (05).MP4	63533	108.20476	1	57.88310	1140.61673	8.15019	1.35579	2807.14144	7.45811	18.61699	4.45510	244.26734	270.36932	-2783.39307	Carangidae	Seriola	sp1		1	AD	Passing			
14	10	L027 (05).MP4	64998	R028 (05).MP4	63568	108.21450	1	57.89284	1000.56357	10.43979	4.26536	3076.20465	19.10621	19.14522	7.57721	960.54927	301.99601	-2906.74708	Carangidae	Seriola	sp1		1	AD	Passing			
14	11	L027 (05).MP4	65180	R028 (05).MP4	63750	108.26510	1	57.94344	1234.94641	9.59673	7.10824	2896.77645	18.27841	14.57672	2.90199	-908.36461	17.31327	-2750.61589	Carangidae	Seriola	sp1		1	AD	Passing			
