"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","location","status","depth","successful.count","successful.length"
"2021-03_West-Coast_BOSS","48","20210309_0735-1530_TOP_0006_0001.mp4","2.01785","Scorpididae","Neatypus","obliquus",3,"-34.0891","114.882","20210309","West Coast","No-take","42.1","Yes","No"
"2021-03_West-Coast_BOSS","5","20210308_0735-1537_TOP_0114.mp4","0.69319","Gerreidae","Parequula","melbournensis",1,"-34.125","114.93","20210308","West Coast","No-take","45.2","Yes","No"
"2021-03_West-Coast_BOSS","5","20210308_0735-1537_TOP_0115.mp4","1.75592","Labridae","Austrolabrus","maculatus",1,"-34.125","114.93","20210308","West Coast","No-take","45.2","Yes","No"
"2021-03_West-Coast_BOSS","5","20210308_0735-1537_TOP_0114.mp4","0.70237","Labridae","Ophthalmolepis","lineolatus",3,"-34.125","114.93","20210308","West Coast","No-take","45.2","Yes","No"
"2021-03_West-Coast_BOSS","5","20210308_0735-1537_TOP_0115.mp4","1.00017","Labridae","Pseudolabrus","biserialis",3,"-34.125","114.93","20210308","West Coast","No-take","45.2","Yes","No"
"2021-03_West-Coast_BOSS","5","20210308_0735-1537_TOP_0115.mp4","2.05705","Scorpididae","Neatypus","obliquus",3,"-34.125","114.93","20210308","West Coast","No-take","45.2","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","0.81637","Cheilodactylidae","Nemadactylus","valenciennesi",1,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","0.25609","Labridae","Coris","auricularis",4,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","0.77411","Labridae","Pseudolabrus","biserialis",4,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","1.65999","Monacanthidae","Meuschenia","flavolineata",2,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","1.53820","Monacanthidae","Meuschenia","galii",1,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","0.11400","Pomacentridae","Chromis","klunzingeri",45,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","1.08887","Scorpididae","Neatypus","obliquus",11,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","50","20210309_0735-1530_TOP_0016_0001.mp4","1.76398","Serranidae","Caesioperca","spp",1,"-34.1143","114.842","20210309","West Coast","No-take","45.7","Yes","No"
"2021-03_West-Coast_BOSS","51","20210311_0735-1315_TOP_0031.mp4","1.11667","Labridae","Coris","auricularis",1,"-34.0709","114.814","20210311","West Coast","No-take","49.7","Yes","No"
"2021-03_West-Coast_BOSS","51","20210311_0735-1315_TOP_0031.mp4","1.49232","Labridae","Pseudolabrus","biserialis",8,"-34.0709","114.814","20210311","West Coast","No-take","49.7","Yes","No"
"2021-03_West-Coast_BOSS","51","20210311_0735-1315_TOP_0031.mp4","2.87648","Pomacentridae","Chromis","klunzingeri",2,"-34.0709","114.814","20210311","West Coast","No-take","49.7","Yes","No"
"2021-03_West-Coast_BOSS","51","20210311_0735-1315_TOP_0031.mp4","1.05800","Scorpididae","Neatypus","obliquus",6,"-34.0709","114.814","20210311","West Coast","No-take","49.7","Yes","No"
"2021-03_West-Coast_BOSS","52","20210308_0735-1537_TOP_0042.mp4","2.58703","Labridae","Ophthalmolepis","lineolatus",2,"-34.0826","114.915","20210308","West Coast","No-take","46.1","Yes","No"
"2021-03_West-Coast_BOSS","52","20210308_0735-1537_TOP_0042.mp4","1.22400","Labridae","Pseudolabrus","biserialis",12,"-34.0826","114.915","20210308","West Coast","No-take","46.1","Yes","No"
"2021-03_West-Coast_BOSS","52","20210308_0735-1537_TOP_0042.mp4","1.47147","Monacanthidae","Meuschenia","flavolineata",1,"-34.0826","114.915","20210308","West Coast","No-take","46.1","Yes","No"
"2021-03_West-Coast_BOSS","52","20210308_0735-1537_TOP_0041.mp4","0.68791","Pomacentridae","Chromis","klunzingeri",18,"-34.0826","114.915","20210308","West Coast","No-take","46.1","Yes","No"
"2021-03_West-Coast_BOSS","52","20210308_0735-1537_TOP_0042.mp4","1.33550","Scorpididae","Neatypus","obliquus",2,"-34.0826","114.915","20210308","West Coast","No-take","46.1","Yes","No"
"2021-03_West-Coast_BOSS","53","20210308_0735-1537_TOP_0082.mp4","1.60772","Labridae","Austrolabrus","maculatus",1,"-34.1047","114.92","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","53","20210308_0735-1537_TOP_0082.mp4","1.97336","Labridae","Coris","auricularis",1,"-34.1047","114.92","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","53","20210308_0735-1537_TOP_0082.mp4","1.71783","Labridae","Ophthalmolepis","lineolatus",4,"-34.1047","114.92","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","53","20210308_0735-1537_TOP_0082.mp4","1.97336","Labridae","Pseudolabrus","biserialis",1,"-34.1047","114.92","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","53","20210308_0735-1537_TOP_0082.mp4","1.79290","Scorpididae","Neatypus","obliquus",1,"-34.1047","114.92","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","54","20210310_0737-1601_TOP_0041.mp4","2.09960","Labridae","Austrolabrus","maculatus",1,"-34.0925","114.789","20210310","West Coast","No-take","61.4","Yes","No"
"2021-03_West-Coast_BOSS","54","20210310_0737-1601_TOP_0041.mp4","1.83322","Labridae","Pseudolabrus","biserialis",4,"-34.0925","114.789","20210310","West Coast","No-take","61.4","Yes","No"
"2021-03_West-Coast_BOSS","54","20210310_0737-1601_TOP_0040.mp4","0.19631","Pomacentridae","Chromis","klunzingeri",6,"-34.0925","114.789","20210310","West Coast","No-take","61.4","Yes","No"
"2021-03_West-Coast_BOSS","54","20210310_0737-1601_TOP_0041.mp4","1.61272","Serranidae","Caesioperca","spp",48,"-34.0925","114.789","20210310","West Coast","No-take","61.4","Yes","No"
"2021-03_West-Coast_BOSS","55","20210310_0737-1601_TOP_0033.mp4","0.03086","Labridae","Suezichthys","bifurcatus",2,"-34.1011","114.778","20210310","West Coast","No-take","71.7","Yes","No"
"2021-03_West-Coast_BOSS","55","20210310_0737-1601_TOP_0033.mp4","2.54949","Serranidae","Caesioperca","spp",189,"-34.1011","114.778","20210310","West Coast","No-take","71.7","Yes","No"
"2021-03_West-Coast_BOSS","56","20210309_0735-1530_TOP_0004_0001.mp4","1.49010","Labridae","Pseudolabrus","biserialis",4,"-34.0782","114.873","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","56","20210309_0735-1530_TOP_0004_0001.mp4","0.47909","Pempherididae","Parapriacanthus","elongatus",200,"-34.0782","114.873","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","57","20210308_0735-1537_TOP_0130.mp4","1.76649","Gerreidae","Parequula","melbournensis",2,"-34.1341","114.924","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","57","20210308_0735-1537_TOP_0130.mp4","1.65082","Labridae","Ophthalmolepis","lineolatus",4,"-34.1341","114.924","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","57","20210308_0735-1537_TOP_0130.mp4","0.62451","Labridae","Pseudolabrus","biserialis",8,"-34.1341","114.924","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","58","20210311_0735-1315_TOP_0020.mp4","0.02558","Labridae","Coris","auricularis",1,"-34.1219","114.794","20210311","West Coast","No-take","62.1","Yes","No"
"2021-03_West-Coast_BOSS","58","20210311_0735-1315_TOP_0020.mp4","1.26348","Labridae","Suezichthys","bifurcatus",4,"-34.1219","114.794","20210311","West Coast","No-take","62.1","Yes","No"
"2021-03_West-Coast_BOSS","58","20210311_0735-1315_TOP_0020.mp4","1.49149","Scorpididae","Neatypus","obliquus",2,"-34.1219","114.794","20210311","West Coast","No-take","62.1","Yes","No"
"2021-03_West-Coast_BOSS","58","20210311_0735-1315_TOP_0020.mp4","0.00445","Serranidae","Caesioperca","spp",8,"-34.1219","114.794","20210311","West Coast","No-take","62.1","Yes","No"
"2021-03_West-Coast_BOSS","59","20210311_0735-1315_TOP_0009.mp4","2.76943","Labridae","Suezichthys","bifurcatus",3,"-34.062","114.766","20210311","West Coast","No-take","70","Yes","No"
"2021-03_West-Coast_BOSS","59","20210311_0735-1315_TOP_0008.mp4","1.76343","Mullidae","Parupeneus","chrysopleuron",1,"-34.062","114.766","20210311","West Coast","No-take","70","Yes","No"
"2021-03_West-Coast_BOSS","59","20210311_0735-1315_TOP_0008.mp4","2.02397","Parascylliidae","Parascyllium","variolatum",1,"-34.062","114.766","20210311","West Coast","No-take","70","Yes","No"
"2021-03_West-Coast_BOSS","59","20210311_0735-1315_TOP_0008.mp4","0.81693","SUS","SUS","SUS",2,"-34.062","114.766","20210311","West Coast","No-take","70","Yes","No"
"2021-03_West-Coast_BOSS","6","20210308_0735-1537_TOP_0087.mp4","1.99338","Labridae","Austrolabrus","maculatus",2,"-34.1073","114.918","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","6","20210308_0735-1537_TOP_0087.mp4","2.64987","Labridae","Ophthalmolepis","lineolatus",3,"-34.1073","114.918","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","6","20210308_0735-1537_TOP_0087.mp4","1.97698","Labridae","Pseudolabrus","biserialis",11,"-34.1073","114.918","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","6","20210308_0735-1537_TOP_0087.mp4","2.90179","Pomacentridae","Chromis","klunzingeri",7,"-34.1073","114.918","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","6","20210308_0735-1537_TOP_0086.mp4","1.75342","Scorpididae","Neatypus","obliquus",3,"-34.1073","114.918","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","60","20210309_0735-1530_TOP_0022_0001.mp4","2.70576","Labridae","Austrolabrus","maculatus",2,"-34.0652","114.821","20210309","West Coast","No-take","48.7","Yes","No"
"2021-03_West-Coast_BOSS","61","20210311_0735-1315_TOP_0018.mp4","0.11067","Labridae","Suezichthys","bifurcatus",2,"-34.1305","114.783","20210311","West Coast","No-take","80.9","Yes","No"
"2021-03_West-Coast_BOSS","61","20210311_0735-1315_TOP_0018.mp4","2.00784","Monacanthidae","Meuschenia","scaber",2,"-34.1305","114.783","20210311","West Coast","No-take","80.9","Yes","No"
"2021-03_West-Coast_BOSS","61","20210311_0735-1315_TOP_0018.mp4","1.03993","Serranidae","Caesioperca","spp",36,"-34.1305","114.783","20210311","West Coast","No-take","80.9","Yes","No"
"2021-03_West-Coast_BOSS","61","20210311_0735-1315_TOP_0018.mp4","2.71660","Sparidae","Chrysophrys","auratus",1,"-34.1305","114.783","20210311","West Coast","No-take","80.9","Yes","No"
"2021-03_West-Coast_BOSS","61","20210311_0735-1315_TOP_0018.mp4","1.44672","SUS","SUS","SUS",1,"-34.1305","114.783","20210311","West Coast","No-take","80.9","Yes","No"
"2021-03_West-Coast_BOSS","62","20210308_0735-1537_TOP_0140.mp4","2.40574","Labridae","Coris","auricularis",2,"-34.1281","114.919","20210308","West Coast","No-take","40.4","Yes","No"
"2021-03_West-Coast_BOSS","62","20210308_0735-1537_TOP_0140.mp4","2.75414","Labridae","Notolabrus","parilus",1,"-34.1281","114.919","20210308","West Coast","No-take","40.4","Yes","No"
"2021-03_West-Coast_BOSS","62","20210308_0735-1537_TOP_0139.mp4","0.78718","Labridae","Ophthalmolepis","lineolatus",2,"-34.1281","114.919","20210308","West Coast","No-take","40.4","Yes","No"
"2021-03_West-Coast_BOSS","62","20210308_0735-1537_TOP_0139.mp4","0.92620","Labridae","Pseudolabrus","biserialis",7,"-34.1281","114.919","20210308","West Coast","No-take","40.4","Yes","No"
"2021-03_West-Coast_BOSS","62","20210308_0735-1537_TOP_0139.mp4","0.36703","Pomacentridae","Chromis","klunzingeri",1,"-34.1281","114.919","20210308","West Coast","No-take","40.4","Yes","No"
"2021-03_West-Coast_BOSS","63","20210311_0735-1315_TOP_0006.mp4","1.03576","Labridae","Suezichthys","bifurcatus",2,"-34.056","114.761","20210311","West Coast","No-take","79.6","Yes","No"
"2021-03_West-Coast_BOSS","63","20210311_0735-1315_TOP_0007.mp4","2.17801","Monacanthidae","Meuschenia","scaber",1,"-34.056","114.761","20210311","West Coast","No-take","79.6","Yes","No"
"2021-03_West-Coast_BOSS","63","20210311_0735-1315_TOP_0007.mp4","2.99883","SUS","SUS","SUS",7,"-34.056","114.761","20210311","West Coast","No-take","79.6","Yes","No"
"2021-03_West-Coast_BOSS","64","20210309_0735-1530_TOP_0018_0001.mp4","0.64286","Labridae","Coris","auricularis",3,"-34.0937","114.84","20210309","West Coast","No-take","47.7","Yes","No"
"2021-03_West-Coast_BOSS","64","20210309_0735-1530_TOP_0018_0001.mp4","0.67484","Labridae","Pseudolabrus","biserialis",4,"-34.0937","114.84","20210309","West Coast","No-take","47.7","Yes","No"
"2021-03_West-Coast_BOSS","64","20210309_0735-1530_TOP_0018_0001.mp4","2.45273","Monacanthidae","Meuschenia","galii",1,"-34.0937","114.84","20210309","West Coast","No-take","47.7","Yes","No"
"2021-03_West-Coast_BOSS","64","20210309_0735-1530_TOP_0018_0001.mp4","1.01296","Mullidae","Upeneichthys","vlamingii",2,"-34.0937","114.84","20210309","West Coast","No-take","47.7","Yes","No"
"2021-03_West-Coast_BOSS","64","20210309_0735-1530_TOP_0018_0001.mp4","1.79207","Pomacentridae","Chromis","klunzingeri",1,"-34.0937","114.84","20210309","West Coast","No-take","47.7","Yes","No"
"2021-03_West-Coast_BOSS","65","20210309_0735-1530_TOP_0005_0001.mp4","1.04549","Labridae","Austrolabrus","maculatus",1,"-34.0813","114.884","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","65","20210309_0735-1530_TOP_0005_0001.mp4","2.95851","Labridae","Coris","auricularis",2,"-34.0813","114.884","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","65","20210309_0735-1530_TOP_0005_0001.mp4","2.45440","Labridae","Ophthalmolepis","lineolatus",3,"-34.0813","114.884","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","65","20210309_0735-1530_TOP_0005_0001.mp4","2.68602","Labridae","Pseudolabrus","biserialis",3,"-34.0813","114.884","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","65","20210309_0735-1530_TOP_0005_0001.mp4","0.85780","Scorpididae","Neatypus","obliquus",2,"-34.0813","114.884","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","65","20210309_0735-1530_TOP_0005_0001.mp4","0.55889","Scorpididae","Tilodon","sexfasciatus",1,"-34.0813","114.884","20210309","West Coast","No-take","41.6","Yes","No"
"2021-03_West-Coast_BOSS","66","20210311_0735-1315_TOP_0027.mp4","2.49610","Labridae","Ophthalmolepis","lineolatus",2,"-34.0855","114.807","20210311","West Coast","No-take","51","Yes","No"
"2021-03_West-Coast_BOSS","66","20210311_0735-1315_TOP_0027.mp4","1.87382","Labridae","Pseudolabrus","biserialis",3,"-34.0855","114.807","20210311","West Coast","No-take","51","Yes","No"
"2021-03_West-Coast_BOSS","66","20210311_0735-1315_TOP_0027.mp4","2.45634","Monacanthidae","Meuschenia","galii",1,"-34.0855","114.807","20210311","West Coast","No-take","51","Yes","No"
"2021-03_West-Coast_BOSS","66","20210311_0735-1315_TOP_0027.mp4","2.99077","Scorpididae","Neatypus","obliquus",7,"-34.0855","114.807","20210311","West Coast","No-take","51","Yes","No"
"2021-03_West-Coast_BOSS","67","20210309_0735-1530_TOP_0006_0001.mp4","0.42654","Labridae","Coris","auricularis",2,"-34.0899","114.873","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","67","20210309_0735-1530_TOP_0007_0001.mp4","1.73813","Labridae","Ophthalmolepis","lineolatus",4,"-34.0899","114.873","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","67","20210309_0735-1530_TOP_0007_0001.mp4","1.93721","Labridae","Pseudolabrus","biserialis",3,"-34.0899","114.873","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","67","20210309_0735-1530_TOP_0007_0001.mp4","2.57841","Pomacentridae","Chromis","klunzingeri",13,"-34.0899","114.873","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","67","20210309_0735-1530_TOP_0007_0001.mp4","1.53459","Scorpididae","Neatypus","obliquus",3,"-34.0899","114.873","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","67","20210309_0735-1530_TOP_0006_0001.mp4","0.64704","Serranidae","Caesioperca","spp",15,"-34.0899","114.873","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","68","20210309_0735-1530_TOP_0025_0001.mp4","1.03882","Cheilodactylidae","Dactylophora","nigricans",1,"-34.05","114.859","20210309","West Coast","No-take","41.1","Yes","No"
"2021-03_West-Coast_BOSS","68","20210309_0735-1530_TOP_0025_0001.mp4","0.38316","Labridae","Ophthalmolepis","lineolatus",1,"-34.05","114.859","20210309","West Coast","No-take","41.1","Yes","No"
"2021-03_West-Coast_BOSS","68","20210309_0735-1530_TOP_0025_0001.mp4","1.05995","Labridae","Pseudolabrus","biserialis",5,"-34.05","114.859","20210309","West Coast","No-take","41.1","Yes","No"
"2021-03_West-Coast_BOSS","68","20210309_0735-1530_TOP_0025_0001.mp4","0.62368","Monacanthidae","Meuschenia","galii",1,"-34.05","114.859","20210309","West Coast","No-take","41.1","Yes","No"
"2021-03_West-Coast_BOSS","68","20210309_0735-1530_TOP_0025_0001.mp4","0.49633","Scorpididae","Neatypus","obliquus",3,"-34.05","114.859","20210309","West Coast","No-take","41.1","Yes","No"
"2021-03_West-Coast_BOSS","69","20210308_0735-1537_TOP_0102.mp4","2.23890","Labridae","Ophthalmolepis","lineolatus",2,"-34.1187","114.911","20210308","West Coast","No-take","43.7","Yes","No"
"2021-03_West-Coast_BOSS","69","20210308_0735-1537_TOP_0101.mp4","1.72061","Labridae","Pseudolabrus","biserialis",13,"-34.1187","114.911","20210308","West Coast","No-take","43.7","Yes","No"
"2021-03_West-Coast_BOSS","69","20210308_0735-1537_TOP_0102.mp4","2.45773","Pomacentridae","Chromis","klunzingeri",14,"-34.1187","114.911","20210308","West Coast","No-take","43.7","Yes","No"
"2021-03_West-Coast_BOSS","69","20210308_0735-1537_TOP_0101.mp4","1.76037","Scorpididae","Neatypus","obliquus",1,"-34.1187","114.911","20210308","West Coast","No-take","43.7","Yes","No"
"2021-03_West-Coast_BOSS","7","20210309_0735-1530_TOP_0009_0001.mp4","1.16922","Labridae","Ophthalmolepis","lineolatus",4,"-34.0995","114.853","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","7","20210309_0735-1530_TOP_0009_0001.mp4","0.98265","Labridae","Pseudolabrus","biserialis",6,"-34.0995","114.853","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","1.21093","Labridae","Coris","auricularis",3,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","1.12251","Labridae","Notolabrus","parilus",1,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","1.30936","Labridae","Ophthalmolepis","lineolatus",6,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","0.68708","Labridae","Pseudolabrus","biserialis",11,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","1.55044","Monacanthidae","Meuschenia","flavolineata",2,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","2.61817","Monacanthidae","Meuschenia","galii",1,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","2.53003","Monacanthidae","Meuschenia","hippocrepis",1,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","2.30564","Pempherididae","Pempheris","klunzingeri",14,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","0.62952","Pomacentridae","Parma","bicolor",1,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","0.27778","Scorpididae","Neatypus","obliquus",1,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","0.12457","Scorpididae","Scorpis","georgiana",1,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","0.47464","Serranidae","Caesioperca","spp",6,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","70","20210308_0735-1537_TOP_0136.mp4","0.23051","Serranidae","Epinephelides","armatus",2,"-34.1321","114.922","20210308","West Coast","No-take","38.7","Yes","No"
"2021-03_West-Coast_BOSS","71","20210308_0735-1537_TOP_0062.mp4","0.95401","Labridae","Ophthalmolepis","lineolatus",1,"-34.0923","114.908","20210308","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","71","20210308_0735-1537_TOP_0062.mp4","2.00256","Labridae","Pseudolabrus","biserialis",5,"-34.0923","114.908","20210308","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","71","20210308_0735-1537_TOP_0061.mp4","0.53804","Monacanthidae","Acanthaluteres","vittiger",5,"-34.0923","114.908","20210308","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","71","20210308_0735-1537_TOP_0061.mp4","0.03976","Pomacentridae","Chromis","klunzingeri",1,"-34.0923","114.908","20210308","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","71","20210308_0735-1537_TOP_0062.mp4","1.84240","Scorpididae","Neatypus","obliquus",4,"-34.0923","114.908","20210308","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","72","20210310_0737-1601_TOP_0007.mp4","0.02336","Mullidae","Parupeneus","chrysopleuron",1,"-34.0685","114.747","20210310","West Coast","No-take","105","Yes","No"
"2021-03_West-Coast_BOSS","72","20210310_0737-1601_TOP_0007.mp4","0.07341","SUS","SUS","SUS",3,"-34.0685","114.747","20210310","West Coast","No-take","105","Yes","No"
"2021-03_West-Coast_BOSS","72","20210310_0737-1601_TOP_0007.mp4","0.00612","Urolophidae","Trygonoptera","mucosa",1,"-34.0685","114.747","20210310","West Coast","No-take","105","Yes","No"
"2021-03_West-Coast_BOSS","73","20210309_0735-1530_TOP_0021_0001.mp4","1.05300","Labridae","Ophthalmolepis","lineolatus",1,"-34.0802","114.848","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","73","20210309_0735-1530_TOP_0021_0001.mp4","1.41530","Labridae","Pseudolabrus","biserialis",1,"-34.0802","114.848","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","74","20210311_0735-1315_TOP_0004.mp4","1.69642","Labridae","Bodianus","frenchii",1,"-34.0513","114.769","20210311","West Coast","No-take","64.9","Yes","No"
"2021-03_West-Coast_BOSS","74","20210311_0735-1315_TOP_0004.mp4","1.54905","Labridae","Coris","auricularis",1,"-34.0513","114.769","20210311","West Coast","No-take","64.9","Yes","No"
"2021-03_West-Coast_BOSS","74","20210311_0735-1315_TOP_0005.mp4","2.35179","Labridae","Suezichthys","bifurcatus",2,"-34.0513","114.769","20210311","West Coast","No-take","64.9","Yes","No"
"2021-03_West-Coast_BOSS","74","20210311_0735-1315_TOP_0004.mp4","0.42904","Serranidae","Caesioperca","spp",16,"-34.0513","114.769","20210311","West Coast","No-take","64.9","Yes","No"
"2021-03_West-Coast_BOSS","74","20210311_0735-1315_TOP_0004.mp4","1.16505","Serranidae","Epinephelides","armatus",1,"-34.0513","114.769","20210311","West Coast","No-take","64.9","Yes","No"
"2021-03_West-Coast_BOSS","74","20210311_0735-1315_TOP_0004.mp4","1.48148","SUS","SUS","SUS",1,"-34.0513","114.769","20210311","West Coast","No-take","64.9","Yes","No"
"2021-03_West-Coast_BOSS","75","20210311_0735-1315_TOP_0030.mp4","0.63591","Labridae","Austrolabrus","maculatus",1,"-34.0836","114.816","20210311","West Coast","No-take","49.6","Yes","No"
"2021-03_West-Coast_BOSS","75","20210311_0735-1315_TOP_0030.mp4","0.94261","Labridae","Ophthalmolepis","lineolatus",1,"-34.0836","114.816","20210311","West Coast","No-take","49.6","Yes","No"
"2021-03_West-Coast_BOSS","75","20210311_0735-1315_TOP_0030.mp4","0.64425","Labridae","Pseudolabrus","biserialis",4,"-34.0836","114.816","20210311","West Coast","No-take","49.6","Yes","No"
"2021-03_West-Coast_BOSS","75","20210311_0735-1315_TOP_0030.mp4","1.76482","Parascylliidae","Parascyllium","variolatum",1,"-34.0836","114.816","20210311","West Coast","No-take","49.6","Yes","No"
"2021-03_West-Coast_BOSS","76","20210308_0735-1537_TOP_0108.mp4","2.06957","Labridae","Ophthalmolepis","lineolatus",3,"-34.1217","114.916","20210308","West Coast","No-take","43.3","Yes","No"
"2021-03_West-Coast_BOSS","76","20210308_0735-1537_TOP_0108.mp4","1.33745","Labridae","Pseudolabrus","biserialis",5,"-34.1217","114.916","20210308","West Coast","No-take","43.3","Yes","No"
"2021-03_West-Coast_BOSS","76","20210308_0735-1537_TOP_0108.mp4","1.79930","Scorpididae","Neatypus","obliquus",2,"-34.1217","114.916","20210308","West Coast","No-take","43.3","Yes","No"
"2021-03_West-Coast_BOSS","77","20210310_0737-1601_TOP_0022.mp4","0.05366","SUS","SUS","SUS",1,"-34.0979","114.75","20210310","West Coast","No-take","111","Yes","No"
"2021-03_West-Coast_BOSS","78","20210309_0735-1530_TOP_0016_0001.mp4","1.84824","Labridae","Coris","auricularis",1,"-34.1182","114.841","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","78","20210309_0735-1530_TOP_0016_0001.mp4","2.57090","Labridae","Ophthalmolepis","lineolatus",3,"-34.1182","114.841","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","78","20210309_0735-1530_TOP_0016_0001.mp4","1.12334","Labridae","Pseudolabrus","biserialis",12,"-34.1182","114.841","20210309","West Coast","No-take","46.7","Yes","No"
