"unique_id","scientific","maxn","family","genus","species","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length","method","length","number"
"2021-05_PtCloates_BRUVS_15","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","15",-22.7461,113.5138,20210518,"12:40:00","Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes","BRUV",473.77806,1
"2021-05_PtCloates_BRUVS_15","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","15",-22.7461,113.5138,20210518,"12:40:00","Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes","BRUV",416.54291,1
"2021-05_PtCloates_BRUVS_16","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","16",-22.7812,113.5115,20210518,"12:24:00","Point Cloates","Fished","outNP.4",111,"Gabby Cummins","Yes","No","BRUV",NA,0
"2021-05_PtCloates_BRUVS_17","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","17",-22.7757,113.5195,20210518,"12:28:00","Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes","BRUV",474.01728,1
"2021-05_PtCloates_BRUVS_17","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","17",-22.7757,113.5195,20210518,"12:28:00","Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes","BRUV",420.69216,1
"2021-05_PtCloates_BRUVS_17","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","17",-22.7757,113.5195,20210518,"12:28:00","Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes","BRUV",NA,1
"2021-05_PtCloates_BRUVS_2","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","2",-22.7108,113.5386,20210518,"14:46:00","Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes","BRUV",443.63773,1
"2021-05_PtCloates_BRUVS_2","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","2",-22.7108,113.5386,20210518,"14:46:00","Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes","BRUV",380.52236,1
"2021-05_PtCloates_BRUVS_2","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","2",-22.7108,113.5386,20210518,"14:46:00","Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes","BRUV",466.6592,1
"2021-05_PtCloates_BRUVS_2","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","2",-22.7108,113.5386,20210518,"14:46:00","Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes","BRUV",475.72515,1
"2021-05_PtCloates_BRUVS_2","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","2",-22.7108,113.5386,20210518,"14:46:00","Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes","BRUV",NA,3
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",463.77436,1
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",369.11502,1
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",496.21804,1
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",405.69915,1
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",375.57357,1
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",441.5562,1
"2021-05_PtCloates_BRUVS_21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","21",-22.7563,113.5189,20210518,"12:36:00","Point Cloates","Fished","outNP.9",112,"Gabby Cummins","Yes","Yes","BRUV",NA,1
"2021-05_PtCloates_BRUVS_22","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","22",-22.7812,113.4964,20210518,"12:19:00","Point Cloates","Fished","outNP.10",138,"Charlotte Aston","Yes","Yes","BRUV",339.80198,1
"2021-05_PtCloates_BRUVS_22","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","22",-22.7812,113.4964,20210518,"12:19:00","Point Cloates","Fished","outNP.10",138,"Charlotte Aston","Yes","Yes","BRUV",372.83724,1
"2021-05_PtCloates_BRUVS_22","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","22",-22.7812,113.4964,20210518,"12:19:00","Point Cloates","Fished","outNP.10",138,"Charlotte Aston","Yes","Yes","BRUV",470.91686,1
"2021-05_PtCloates_BRUVS_25","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","25",-22.7937,113.4939,20210518,"12:11:00","Point Cloates","Fished","outNP.13",135,"Charlotte Aston","Yes","Yes","BRUV",450.14363,1
"2021-05_PtCloates_BRUVS_3","Lethrinidae Lethrinus miniatus",6,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","3",-22.7087,113.5263,20210518,"14:51:00","Point Cloates","No-take","inNP.3",129,"Charlotte Aston","Yes","Yes","BRUV",359.86715,1
"2021-05_PtCloates_BRUVS_3","Lethrinidae Lethrinus miniatus",6,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","3",-22.7087,113.5263,20210518,"14:51:00","Point Cloates","No-take","inNP.3",129,"Charlotte Aston","Yes","Yes","BRUV",347.57587,1
"2021-05_PtCloates_BRUVS_3","Lethrinidae Lethrinus miniatus",6,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","3",-22.7087,113.5263,20210518,"14:51:00","Point Cloates","No-take","inNP.3",129,"Charlotte Aston","Yes","Yes","BRUV",395.56796,1
"2021-05_PtCloates_BRUVS_3","Lethrinidae Lethrinus miniatus",6,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","3",-22.7087,113.5263,20210518,"14:51:00","Point Cloates","No-take","inNP.3",129,"Charlotte Aston","Yes","Yes","BRUV",355.71333,1
"2021-05_PtCloates_BRUVS_3","Lethrinidae Lethrinus miniatus",6,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","3",-22.7087,113.5263,20210518,"14:51:00","Point Cloates","No-take","inNP.3",129,"Charlotte Aston","Yes","Yes","BRUV",408.40932,1
"2021-05_PtCloates_BRUVS_3","Lethrinidae Lethrinus miniatus",6,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","3",-22.7087,113.5263,20210518,"14:51:00","Point Cloates","No-take","inNP.3",129,"Charlotte Aston","Yes","Yes","BRUV",433.78306,1
"2021-05_PtCloates_BRUVS_4","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","4",-22.6937,113.5413,20210518,"15:00:00","Point Cloates","No-take","inNP.4",110,"Charlotte Aston","Yes","Yes","BRUV",382.99138,1
"2021-05_PtCloates_BRUVS_4","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","4",-22.6937,113.5413,20210518,"15:00:00","Point Cloates","No-take","inNP.4",110,"Charlotte Aston","Yes","Yes","BRUV",389.8849,1
"2021-05_PtCloates_BRUVS_4","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","4",-22.6937,113.5413,20210518,"15:00:00","Point Cloates","No-take","inNP.4",110,"Charlotte Aston","Yes","Yes","BRUV",446.74694,1
"2021-05_PtCloates_BRUVS_4","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","4",-22.6937,113.5413,20210518,"15:00:00","Point Cloates","No-take","inNP.4",110,"Charlotte Aston","Yes","Yes","BRUV",451.75343,1
"2021-05_PtCloates_BRUVS_6","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","6",-22.721,113.5465,20210518,"14:41:00","Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes","BRUV",NA,1
"2021-05_PtCloates_BRUVS_7","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","7",-22.7287,113.5365,20210518,"12:57:00","Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes","BRUV",449.40857,1
"2021-05_PtCloates_BRUVS_7","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","7",-22.7287,113.5365,20210518,"12:57:00","Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes","BRUV",453.04423,1
"2021-05_PtCloates_BRUVS_8","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","8",-22.6884,113.5563,20210518,"15:12:00","Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes","BRUV",397.07911,1
"2021-05_PtCloates_BRUVS_8","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS","8",-22.6884,113.5563,20210518,"15:12:00","Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes","BRUV",480.24749,1
"2022-05_PtCloates_stereo-BRUVS_11","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","11",-22.7274,113.5498,20220522,"08:18:17",NA,NA,NA,81,"Henry Evans","Yes","Yes","BRUV",512.34147,1
"2022-05_PtCloates_stereo-BRUVS_11","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","11",-22.7274,113.5498,20220522,"08:18:17",NA,NA,NA,81,"Henry Evans","Yes","Yes","BRUV",485.602,1
"2022-05_PtCloates_stereo-BRUVS_11","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","11",-22.7274,113.5498,20220522,"08:18:17",NA,NA,NA,81,"Henry Evans","Yes","Yes","BRUV",455.01629,1
"2022-05_PtCloates_stereo-BRUVS_15","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",503.32318,1
"2022-05_PtCloates_stereo-BRUVS_15","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",413.71352,1
"2022-05_PtCloates_stereo-BRUVS_15","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",469.70417,1
"2022-05_PtCloates_stereo-BRUVS_17","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","17",-22.7011,113.5532,20220522,"12:45:32",NA,NA,NA,86.5,"Henry Evans","Yes","Yes","BRUV",462.69914,1
"2022-05_PtCloates_stereo-BRUVS_17","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","17",-22.7011,113.5532,20220522,"12:45:32",NA,NA,NA,86.5,"Henry Evans","Yes","Yes","BRUV",473.1413,1
"2022-05_PtCloates_stereo-BRUVS_18","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","18",-22.7101,113.5492,20220522,"10:29:53",NA,NA,NA,91.5,"Henry Evans","Yes","Yes","BRUV",491.69897,1
"2022-05_PtCloates_stereo-BRUVS_18","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","18",-22.7101,113.5492,20220522,"10:29:53",NA,NA,NA,91.5,"Henry Evans","Yes","Yes","BRUV",519.07413,1
"2022-05_PtCloates_stereo-BRUVS_19","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","19",-22.6847,113.5669,20220526,"08:33:41",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",483.62572,1
"2022-05_PtCloates_stereo-BRUVS_19","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","19",-22.6847,113.5669,20220526,"08:33:41",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",401.17158,1
"2022-05_PtCloates_stereo-BRUVS_19","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","19",-22.6847,113.5669,20220526,"08:33:41",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",438.24469,1
"2022-05_PtCloates_stereo-BRUVS_2","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","2",-22.6957,113.5628,20220522,"14:16:25",NA,NA,NA,77.3,"Kaitlin McCloghry","Yes","Yes","BRUV",506.6198,1
"2022-05_PtCloates_stereo-BRUVS_2","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","2",-22.6957,113.5628,20220522,"14:16:25",NA,NA,NA,77.3,"Kaitlin McCloghry","Yes","Yes","BRUV",477.85109,1
"2022-05_PtCloates_stereo-BRUVS_21","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","21",-22.6893,113.5652,20220522,"14:43:14",NA,NA,NA,77.3,"Kaitlin McCloghry","Yes","Yes","BRUV",418.70495,1
"2022-05_PtCloates_stereo-BRUVS_21","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","21",-22.6893,113.5652,20220522,"14:43:14",NA,NA,NA,77.3,"Kaitlin McCloghry","Yes","Yes","BRUV",462.70201,1
"2022-05_PtCloates_stereo-BRUVS_21","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","21",-22.6893,113.5652,20220522,"14:43:14",NA,NA,NA,77.3,"Kaitlin McCloghry","Yes","Yes","BRUV",498.93509,1
"2022-05_PtCloates_stereo-BRUVS_21","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","21",-22.6893,113.5652,20220522,"14:43:14",NA,NA,NA,77.3,"Kaitlin McCloghry","Yes","Yes","BRUV",476.4429,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",385.50601,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",468.15106,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",402.9894,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",415.06815,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",363.63915,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",376.28284,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",474.31957,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",386.81283,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",435.31685,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",416.03173,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",549.0644,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",490.97959,1
"2022-05_PtCloates_stereo-BRUVS_22","Lethrinidae Lethrinus miniatus",13,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","22",-22.7072,113.5554,20220522,"10:42:04",NA,NA,NA,81.3,"Henry Evans","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_23","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","23",-22.734,113.542,20220520,"14:15:28",NA,NA,NA,91.4,"Henry Evans","Yes","Yes","BRUV",480.13196,1
"2022-05_PtCloates_stereo-BRUVS_25","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","25",-22.7053,113.5466,20220522,"12:34:21",NA,NA,NA,99.5,"Kaitlin McCloghry","Yes","Yes","BRUV",484.45977,1
"2022-05_PtCloates_stereo-BRUVS_25","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","25",-22.7053,113.5466,20220522,"12:34:21",NA,NA,NA,99.5,"Kaitlin McCloghry","Yes","Yes","BRUV",409.41037,1
"2022-05_PtCloates_stereo-BRUVS_25","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","25",-22.7053,113.5466,20220522,"12:34:21",NA,NA,NA,99.5,"Kaitlin McCloghry","Yes","Yes","BRUV",489.5646,1
"2022-05_PtCloates_stereo-BRUVS_25","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","25",-22.7053,113.5466,20220522,"12:34:21",NA,NA,NA,99.5,"Kaitlin McCloghry","Yes","Yes","BRUV",482.50476,1
"2022-05_PtCloates_stereo-BRUVS_25","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","25",-22.7053,113.5466,20220522,"12:34:21",NA,NA,NA,99.5,"Kaitlin McCloghry","Yes","Yes","BRUV",369.08588,1
"2022-05_PtCloates_stereo-BRUVS_27","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","27",-22.7254,113.5459,20220522,"08:31:16",NA,NA,NA,90.4,"Kaitlin McCloghry","Yes","Yes","BRUV",444.26114,1
"2022-05_PtCloates_stereo-BRUVS_27","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","27",-22.7254,113.5459,20220522,"08:31:16",NA,NA,NA,90.4,"Kaitlin McCloghry","Yes","Yes","BRUV",525.91992,1
"2022-05_PtCloates_stereo-BRUVS_27","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","27",-22.7254,113.5459,20220522,"08:31:16",NA,NA,NA,90.4,"Kaitlin McCloghry","Yes","Yes","BRUV",459.31644,1
"2022-05_PtCloates_stereo-BRUVS_28","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","28",-22.6987,113.5625,20220522,"13:05:17",NA,NA,NA,76.3,"Kaitlin McCloghry","Yes","Yes","BRUV",520.53404,1
"2022-05_PtCloates_stereo-BRUVS_28","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","28",-22.6987,113.5625,20220522,"13:05:17",NA,NA,NA,76.3,"Kaitlin McCloghry","Yes","Yes","BRUV",443.41871,1
"2022-05_PtCloates_stereo-BRUVS_28","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","28",-22.6987,113.5625,20220522,"13:05:17",NA,NA,NA,76.3,"Kaitlin McCloghry","Yes","Yes","BRUV",510.90649,1
"2022-05_PtCloates_stereo-BRUVS_28","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","28",-22.6987,113.5625,20220522,"13:05:17",NA,NA,NA,76.3,"Kaitlin McCloghry","Yes","Yes","BRUV",474.85146,1
"2022-05_PtCloates_stereo-BRUVS_28","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","28",-22.6987,113.5625,20220522,"13:05:17",NA,NA,NA,76.3,"Kaitlin McCloghry","Yes","Yes","BRUV",469.48075,1
"2022-05_PtCloates_stereo-BRUVS_29","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","29",-22.691,113.5564,20220522,"14:54:59",NA,NA,NA,87.9,"Henry Evans","Yes","Yes","BRUV",487.11006,1
"2022-05_PtCloates_stereo-BRUVS_29","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","29",-22.691,113.5564,20220522,"14:54:59",NA,NA,NA,87.9,"Henry Evans","Yes","Yes","BRUV",380.73101,1
"2022-05_PtCloates_stereo-BRUVS_29","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","29",-22.691,113.5564,20220522,"14:54:59",NA,NA,NA,87.9,"Henry Evans","Yes","Yes","BRUV",419.18428,1
"2022-05_PtCloates_stereo-BRUVS_29","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","29",-22.691,113.5564,20220522,"14:54:59",NA,NA,NA,87.9,"Henry Evans","Yes","Yes","BRUV",385.54452,1
"2022-05_PtCloates_stereo-BRUVS_30","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","30",-22.7058,113.5588,20220522,"10:47:54",NA,NA,NA,78.5,"Kaitlin McCloghry","Yes","Yes","BRUV",516.45467,1
"2022-05_PtCloates_stereo-BRUVS_30","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","30",-22.7058,113.5588,20220522,"10:47:54",NA,NA,NA,78.5,"Kaitlin McCloghry","Yes","Yes","BRUV",487.42925,1
"2022-05_PtCloates_stereo-BRUVS_31","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","31",-22.7542,113.5424,20220520,"10:27:48",NA,NA,NA,82.3,"Kaitlin McCloghry","Yes","Yes","BRUV",409.71515,1
"2022-05_PtCloates_stereo-BRUVS_34","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS","34",-22.6928,113.5645,20220522,"14:38:27",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",454.42899,1
