"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",296.93073,2863.12226,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",270.72396,2387.53875,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",245.22632,2496.95522,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",299.6622,2370.8934,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",251.6982,2986.69766,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",324.5942,3702.21167,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",284.40752,2982.7775,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",284.46675,3173.50325,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",252.344,2793.43694,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",348.98949,2669.14464,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",274.72742,3062.16772,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",228.84426,2866.9158,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Carcharhinidae","Carcharhinus","albimarginatus",611.54354,2939.72416,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Chaetodontidae","Chaetodon","assarius",84.15286,2212.13586,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Labridae","Bodianus","solatus",311.14689,2502.39485,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",281.16198,2374.09825,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",233.62632,2480.93507,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",216.28578,1961.74586,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",130.51653,1103.41085,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",169.74119,1601.81601,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",172.71627,1601.99494,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",265.02995,1502.76943,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","nebulosus",504.62344,1444.60902,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",363.77751,1279.94744,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",290.65294,1306.05327,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",339.81686,1386.85724,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",290.56519,2286.99294,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",192.4002,1680.72713,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",206.57563,1674.30507,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",312.03205,2044.17527,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",316.02196,1362.04555,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",233.38321,1498.06879,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",319.68778,1463.93374,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",332.07136,1245.15794,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Pomacanthidae","Pomacanthus","semicirculatus",320.00804,6633.55338,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Serranidae","Epinephelus","areolatus",245.36652,1275.20784,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Serranidae","Epinephelus","areolatus",351.10698,1367.75166,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Sparidae","Argyrops","spinifer",333.16562,2288.44093,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.58","2022-05_PtCloates_stereo-BRUVS",58,"Sparidae","Argyrops","spinifer",314.50939,3576.83507,-22.7056,113.5502,20220522,12:28:44,"NA","NA","NA",90.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Balistidae","Abalistes","filamentosus",327.17148,3449.15607,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Balistidae","Sufflamen","fraenatum",271.16574,2781.62123,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","chrysophrys",437.34596,2452.75888,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","chrysophrys",391.11186,2376.34183,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","fulvoguttatus",730.17209,4513.81854,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","fulvoguttatus",768.08375,4298.08147,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","fulvoguttatus",649.16846,3676.47421,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","fulvoguttatus",807.29818,4785.26522,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Carcharhinidae","Carcharhinus","albimarginatus",649.84204,1587.19256,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Labridae","Coris","caudimacula",78.0487,1914.28778,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Gymnocranius","sp1",443.81815,2705.65287,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Gymnocranius","sp1",363.11665,2619.72427,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","miniatus",388.92867,1373.42561,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","olivaceus",737.29111,1642.22256,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",351.28033,1777.63027,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",250.40522,2565.27893,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",338.17613,1139.10074,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","spp",60.62842,1017.56926,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Aphareus","rutilans",721.2519,5195.98365,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Lutjanus","sebae",556.39475,2340.81245,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",474.17659,1656.98417,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",512.03778,1024.82442,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",477.15456,1563.06798,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",443.0979,1730.02459,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",52.13111,1777.63253,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",43.85749,1808.24399,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",44.22002,1773.00233,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",45.28066,1738.11129,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",42.6871,1793.1086,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",35.63894,1816.32301,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",44.14175,1809.55622,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",39.78478,1786.6877,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",47.86038,1895.31294,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",44.24973,1869.28419,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",46.12137,1945.58744,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",37.24748,1870.08883,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",34.78765,1745.60115,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",39.71205,1889.79064,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Nemipteridae","Pentapodus","nagasakiensis",107.77209,1134.04819,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Pinguipedidae","Parapercis","nebulosa",37.17867,2140.91544,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Scombridae","Scomberomorus","spp",1071.95004,5972.25112,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"Serranidae","Epinephelus","areolatus",323.94906,1689.07571,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.59","2022-05_PtCloates_stereo-BRUVS",59,"SUS","SUS","sus",55.16047,1876.99595,-22.7437,113.5452,20220520,12:37:35,"NA","NA","NA",83.5,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Balistidae","Sufflamen","fraenatum",296.65558,1426.88845,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Carangoides","chrysophrys",328.67462,2384.49931,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Carangoides","gymnostethus",393.04897,2055.58502,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Carangoides","gymnostethus",421.27721,2565.49536,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",342.00126,2949.34622,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",336.99998,2929.42442,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",319.21857,2975.23245,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",280.08171,3509.90418,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",329.05402,3343.31087,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",309.5496,3592.49545,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",317.65232,3311.20265,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",332.78559,3707.83506,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",401.95014,3668.72943,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",244.1448,3557.80712,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",433.078,2453.18282,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",394.01244,2956.17008,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",406.72376,2357.90244,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",339.07346,3550.54225,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",335.9084,2833.38151,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",319.9392,2091.80726,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Pristipomoides","sp1",517.64185,3317.0655,-22.7459,113.5531,20220520,12:30:12,"NA","NA","NA",74.3,"Kaitlin McCloghry","Yes","Yes"
