"unique_id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Gymnocranius","euanus",448.63154,1,1454.35509,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Gymnocranius","sp1",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","miniatus",483.62572,1,1495.15029,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","miniatus",401.17158,1,1085.49101,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","miniatus",438.24469,1,967.50983,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","olivaceus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","ravus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","rubrioperculatus",352.2571,1,1525.85997,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","rubrioperculatus",367.99846,1,1505.23318,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lethrinidae","Lethrinus","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Aphareus","rutilans",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Aprion","virescens",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Lutjanus","lemniscatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Lutjanus","sebae",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Pristipomoides","sp1",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Malacanthidae","Malacanthus","brevirostris",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Malacanthidae","Malacanthus","latovittatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Microdesmidae","Ptereleotris","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Monacanthidae","Aluterus","monoceros",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Monacanthidae","Unknown","na",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Mulloidichthys","flavolineatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Parupeneus","cyclostomus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Parupeneus","heptacanthus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Parupeneus","spilurus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Unknown","na",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Unknown","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Mullidae","Upeneus","moluccensis",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Muraenidae","Gymnothorax","berndti",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Muraenidae","Gymnothorax","javanicus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Muraenidae","Gymnothorax","pseudothyrsoideus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Muraenidae","Gymnothorax","sp1",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Nemipterus","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Nemipterus","virgatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Parascolopsis","akatamae",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Parascolopsis","inermis",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Pentapodus","nagasakiensis",162.53031,1,1645.57205,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Pentapodus","nagasakiensis",139.01876,1,1865.556,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Pentapodus","nagasakiensis",131.76007,1,2163.36867,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Pentapodus","nagasakiensis",93.77054,1,1730.12745,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Pentapodus","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Pentapodus","vitta",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Nemipteridae","Unknown","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pinguipedidae","Parapercis","clathrata",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pinguipedidae","Parapercis","nebulosa",NA,1,1403.76169,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pinguipedidae","Parapercis","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pomacanthidae","Apolemichthys","trimaculatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pomacanthidae","Chaetodontoplus","personifer",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pomacanthidae","Pomacanthus","imperator",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5167.16188,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5792.6007,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Pteroidae","Pterois","antennata",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Rhinobatidae","Rhinobatos","sainsburyi",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Scaridae","Scarus","ghobban",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Scaridae","Scarus","sp3",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Scombridae","Scomberomorus","commerson",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Scombridae","Scomberomorus","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","amblycephalus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","areolatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","coioides",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","morrhua",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","multinotatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","rankini",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","rivulatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Epinephelus","tukula",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Plectropomus","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Pseudanthias","fasciata",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Serranidae","Variola","louti",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sparidae","Argyrops","spinifer",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sparidae","Chrysophrys","auratus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sparidae","Dentex","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sphyraenidae","Sphyraena","jello",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sphyraenidae","Sphyraena","qenie",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sphyraenidae","Sphyraena","spp",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Stegostomatidae","Stegostoma","fasciatum",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","SUS","SUS","sus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Synodontidae","Saurida","undosquamis",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Tetraodontidae","Arothron","stellatus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Tetraodontidae","Lagocephalus","lunaris",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Triakidae","Hemitriakis","falcata",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Triakidae","Mustelus","ravidus",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19","Triakidae","Mustelus","stevensi",NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_19","2022-05_PtCloates_stereo-BRUVS","19",NA,NA,NA,NA,0,NA,-22.6847,113.5669,20220526,08:33:41,"NA","No-take","NA",76.4,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","brachycentron",NA,0,NA,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",461.78535,1,2713.90122,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",418.49121,1,1725.8247,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",468.28655,1,3294.85394,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",424.86389,1,1722.28404,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",507.79467,1,2001.94816,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",402.01342,1,2352.16769,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",469.0101,1,3034.0286,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",453.1204,1,3058.11403,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",431.11951,1,2249.65674,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",515.94601,1,3734.45702,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",430.69459,1,2600.54948,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",423.07651,1,3111.49833,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",429.05406,1,2702.80752,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",476.30214,1,2179.51151,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",476.6083,1,3270.0025,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",371.27197,1,5111.82625,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",NA,1,5327.32287,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",NA,1,2724.25409,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",NA,1,3909.14208,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS_2","2022-05_PtCloates_stereo-BRUVS","2","Acanthuridae","Naso","fageni",NA,1,2701.84985,-22.6957,113.5628,20220522,14:16:25,"NA","No-take","NA",77.3,"NA","Yes","Yes"
