"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS","32","Left_MAH00233.MP4","47.95430","Nemipteridae","Pentapodus","nagasakiensis",5,"-22.7239","113.5552","20220522","08:39:35",NA,NA,NA,"78.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","32","Left_MAH00231.MP4","2.93376",NA,NA,NA,1,"-22.7239","113.5552","20220522","08:39:35",NA,NA,NA,"78.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","5.52913","Carangidae","Decapterus","spp",5,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00233.MP4","52.32894","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","13.75124","Lethrinidae","Gymnocranius","euanus",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00232.MP4","31.54568","Lethrinidae","Gymnocranius","sp1",7,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","15.02390","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","6.73868","Lutjanidae","Lutjanus","sebae",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","16.54431","Lutjanidae","Pristipomoides","spp",2,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","14.47613","Monacanthidae","Aluterus","monoceros",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00232.MP4","22.49748","Mullidae","Parupeneus","heptacanthus",2,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","5.45378","Nemipteridae","Nemipterus","virgatus",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00232.MP4","32.27029","Sparidae","Argyrops","spinifer",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","33","Left_MAH00231.MP4","1.92136","Sphyraenidae","Sphyraena","forsteri",1,"-22.719","113.549","20220522","10:09:30",NA,NA,NA,"85.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00249.MP4","23.35528","Carangidae","Carangoides","chrysophrys",1,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00250.MP4","37.68376","Carangidae","Carangoides","fulvoguttatus",3,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00250.MP4","47.59977","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00249.MP4","7.17050","Lethrinidae","Gymnocranius","sp1",1,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00249.MP4","21.09079","Lethrinidae","Lethrinus","miniatus",1,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00251.MP4","54.77166","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00249.MP4","26.28126","Lutjanidae","Pristipomoides","sp1",2,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00249.MP4","20.59168","Nemipteridae","Pentapodus","nagasakiensis",4,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","34","Left_MAH00248.MP4","4.16611","Pinguipedidae","Parapercis","nebulosa",3,"-22.6928","113.5645","20220522","14:38:27",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00343.MP4","24.76557","Carangidae","Carangoides","chrysophrys",3,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00342.MP4","10.80079","Carangidae","Carangoides","fulvoguttatus",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00343.MP4","25.53829","Carangidae","Seriola","rivoliana",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00343.MP4","29.80255","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00344.MP4","42.61646","Echeneidae","Echeneis","naucrates",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00342.MP4","9.88849","Fistulariidae","Fistularia","commersonii",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00342.MP4","8.95005","Labridae","Choerodon","sp1",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00342.MP4","4.55372","Lethrinidae","Gymnocranius","euanus",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00343.MP4","35.97399","Lethrinidae","Gymnocranius","sp1",5,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00343.MP4","34.67686","Lethrinidae","Lethrinus","miniatus",3,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00342.MP4","13.02134","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00343.MP4","26.57850","Lutjanidae","Pristipomoides","sp1",5,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00344.MP4","55.29468","Malacanthidae","Malacanthus","brevirostris",2,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00344.MP4","58.61411","Nemipteridae","Nemipterus","spp",1,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","35","Left_MAH00342.MP4","8.91335","Pinguipedidae","Parapercis","nebulosa",3,"-22.6987","113.551","20220522","12:46:10",NA,NA,NA,"94.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","10.02946","Carangidae","Carangoides","chrysophrys",2,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","14.51422","Carangidae","Carangoides","fulvoguttatus",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","17.13045","Carangidae","Decapterus","spp",3,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","2.84951","Labridae","Coris","caudimacula",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00225.MP4","59.96574","Lethrinidae","Gymnocranius","euanus",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00225.MP4","49.71383","Lethrinidae","Gymnocranius","sp1",2,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00225.MP4","50.13091","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00224.MP4","43.58215","Lutjanidae","Lutjanus","sebae",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","4.59181","Mullidae","Upeneus","moluccensis",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00224.MP4","31.91271","Mullidae",NA,NA,2,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","8.67506","Nemipteridae","Nemipterus","spp",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00225.MP4","54.42604","Sparidae","Argyrops","spinifer",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","36","Left_MAH00223.MP4","2.99188","SUS","SUS","SUS",1,"-22.7318","113.5477","20220520","14:25:23",NA,NA,NA,"83.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00218.MP4","34.90876","Carangidae","Carangoides","chrysophrys",5,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00219.MP4","51.75976","Carangidae","Carangoides","fulvoguttatus",5,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00219.MP4","59.42242","Carcharhinidae","Carcharhinus","spp",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00217.MP4","23.19345","Echeneidae","Echeneis","naucrates",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00217.MP4","16.69056","Lethrinidae","Gymnocranius","sp1",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00217.MP4","18.56049","Lethrinidae","Lethrinus","miniatus",4,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00218.MP4","47.24080","Lethrinidae","Lethrinus","ravus",4,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00217.MP4","10.19991","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00218.MP4","29.51949","Lutjanidae","Aphareus","rutilans",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00217.MP4","8.96395","Lutjanidae","Lutjanus","sebae",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00219.MP4","54.47053","Nemipteridae","Pentapodus","vitta",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00218.MP4","30.49797","Pinguipedidae","Parapercis","clathrata",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00218.MP4","26.78342","Pinguipedidae","Parapercis","nebulosa",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00217.MP4","18.84077","Serranidae","Plectropomus","spp",2,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00218.MP4","27.63594","Serranidae","Variola","louti",2,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00219.MP4","55.96535","SUS","SUS","SUS",1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","37","Left_MAH00219.MP4","48.76010",NA,NA,NA,1,"-22.7475","113.5445","20220520","12:23:05",NA,NA,NA,"81.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","38","Left_MAH00256.MP4","43.21790","Carangidae","Decapterus","spp",1,"-22.6868","113.5642","20220526","08:38:39",NA,NA,NA,"78.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","38","Left_MAH00255.MP4","9.99081","Lethrinidae","Gymnocranius","sp1",1,"-22.6868","113.5642","20220526","08:38:39",NA,NA,NA,"78.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","38","Left_MAH00255.MP4","17.85256","Lethrinidae","Lethrinus","ravus",1,"-22.6868","113.5642","20220526","08:38:39",NA,NA,NA,"78.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","38","Left_MAH00256.MP4","40.87055","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6868","113.5642","20220526","08:38:39",NA,NA,NA,"78.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","38","Left_MAH00256.MP4","36.36772","Nemipteridae","Pentapodus","nagasakiensis",4,"-22.6868","113.5642","20220526","08:38:39",NA,NA,NA,"78.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","38","Left_MAH00255.MP4","4.76976","Pinguipedidae","Parapercis","nebulosa",1,"-22.6868","113.5642","20220526","08:38:39",NA,NA,NA,"78.6","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00237.MP4","39.11491","Acanthuridae","Naso","fageni",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","16.58073","Balistidae","Sufflamen","fraenatum",2,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00238.MP4","50.31443","Carangidae","Carangoides","chrysophrys",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00238.MP4","49.61929","Carangidae","Carangoides","fulvoguttatus",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00237.MP4","37.92594","Carangidae","Seriola","rivoliana",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","10.45656","Carcharhinidae","Carcharhinus","albimarginatus",2,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","8.09531","Cirrhitidae","Paracirrhites","forsteri",8,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","2.23946","Labridae","Bodianus","solatus",2,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00238.MP4","46.63965","Labridae","Diproctacanthus","xanthurus",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","1.41197","Lethrinidae","Gymnocranius","sp1",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","12.06288","Lethrinidae","Lethrinus","miniatus",7,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00236.MP4","10.93871","Lethrinidae","Lethrinus","ravus",2,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","39","Left_MAH00238.MP4","45.65255","Lutjanidae","Lutjanus","sebae",1,"-22.7105","113.5539","20220522","10:35:24",NA,NA,NA,"78.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","15.51967","Balistidae","Abalistes","filamentosus",2,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","23.50320","Carangidae","Carangoides","fulvoguttatus",2,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","31.11358","Carangidae","Seriolina","nigrofasciata",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00215.MP4","40.85387","Carcharhinidae","Carcharhinus","spp",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00215.MP4","52.64899","Lethrinidae","Gymnocranius","sp1",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","26.37301","Lethrinidae","Lethrinus","miniatus",2,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00215.MP4","41.05018","Lethrinidae","Lethrinus","nebulosus",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00215.MP4","43.76011","Lethrinidae","Lethrinus","rubrioperculatus",7,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","26.95749","Lutjanidae","Lutjanus","sebae",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00215.MP4","56.99305","Lutjanidae","Pristipomoides","sp1",2,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","13.34750","Nemipteridae","Pentapodus","nagasakiensis",5,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00214.MP4","24.21697","Scombridae","Scomberomorus","spp",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","4","Left_MAH00213.MP4","1.73117","Serranidae","Epinephelus","areolatus",1,"-22.7337","113.5555","20220520","14:40:43",NA,NA,NA,"73.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00187.MP4","17.53808","Balistidae","Abalistes","filamentosus",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00188.MP4","58.67111","Balistidae","Sufflamen","fraenatum",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00187.MP4","17.95210","Carangidae","Carangoides","chrysophrys",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00186.MP4","15.22187","Carangidae","Carangoides","fulvoguttatus",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00186.MP4","6.35162","Carangidae","Carangoides","gymnostethus",14,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00186.MP4","1.89439","Labridae","Suezichthys","cyanolaemus",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00188.MP4","58.54432","Lethrinidae","Gymnocranius","sp1",2,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00188.MP4","57.91703","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00188.MP4","56.86041","Lutjanidae","Lutjanus","sebae",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00187.MP4","26.90021","Lutjanidae","Pristipomoides","sp1",3,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00187.MP4","37.20689","Nemipteridae","Pentapodus","nagasakiensis",3,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00186.MP4","4.18974","Pinguipedidae","Parapercis","nebulosa",4,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00186.MP4","3.07891","Pinguipedidae","Parapercis","spp",2,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00187.MP4","34.12353","Scombridae","Scomberomorus","spp",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00186.MP4","9.66160","SUS","SUS","SUS",3,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00188.MP4","47.55779","Tetraodontidae","Lagocephalus","sceleratus",1,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","40","Left_MAH00187.MP4","28.31217",NA,NA,NA,2,"-22.7522","113.5444","20220520","11:58:07",NA,NA,NA,"84.1","Henry Evans","Yes","Yes"
