"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",54.44917,1178.36203,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",52.0062,1181.18449,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Chaetodontidae","Chaetodon","assarius",74.49606,1556.46166,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Chaetodontidae","Chaetodon","assarius",73.07902,1712.05049,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",106.34691,1911.91331,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",152.91338,2732.0309,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",140.06017,2922.84862,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",137.14219,2950.57465,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",173.49943,3067.08154,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",196.00775,2173.27838,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",298.25756,2961.07934,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",126.02047,2122.85937,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Pomacentridae","Chromis","spp",62.447,1271.58982,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.21","2021-05_Abrolhos_BOSS","npz6.21","Pomacentridae","Chromis","spp",80.40469,1450.33911,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.24","2021-05_Abrolhos_BOSS","npz6.24","Labridae","Suezichthys","cyanolaemus",58.76223,1246.99603,-28.0836,113.5114,20210513,10:31:21,"NPZ6","No-take","npz6.24",49.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.24","2021-05_Abrolhos_BOSS","npz6.24","Labridae","Unknown","sp3",85.92254,1674.00641,-28.0836,113.5114,20210513,10:31:21,"NPZ6","No-take","npz6.24",49.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.24","2021-05_Abrolhos_BOSS","npz6.24","Mullidae","Parupeneus","chrysopleuron",91.6829,1642.96937,-28.0836,113.5114,20210513,10:31:21,"NPZ6","No-take","npz6.24",49.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.24","2021-05_Abrolhos_BOSS","npz6.24","Nemipteridae","Pentapodus","nagasakiensis",184.82012,2853.64387,-28.0836,113.5114,20210513,10:31:21,"NPZ6","No-take","npz6.24",49.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.25","2021-05_Abrolhos_BOSS","npz6.25","Labridae","Unknown","sp3",76.65476,1765.62246,-28.0362,113.3815,20210511,14:53:40,"NPZ6","No-take","npz6.25",70.6,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.25","2021-05_Abrolhos_BOSS","npz6.25","Pinguipedidae","Parapercis","spp",67.72388,1833.04735,-28.0362,113.3815,20210511,14:53:40,"NPZ6","No-take","npz6.25",70.6,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.25","2021-05_Abrolhos_BOSS","npz6.25","Sparidae","Chrysophrys","auratus",415.06362,3713.4521,-28.0362,113.3815,20210511,14:53:40,"NPZ6","No-take","npz6.25",70.6,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.25","2021-05_Abrolhos_BOSS","npz6.25","SUS","SUS","sus",52.21965,1754.52264,-28.0362,113.3815,20210511,14:53:40,"NPZ6","No-take","npz6.25",70.6,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Anampses","geographicus",113.06018,2229.75007,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Austrolabrus","maculatus",111.64592,1319.05652,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Choerodon","rubescens",341.43496,1207.4894,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Choerodon","rubescens",169.13556,1752.77169,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",75.24505,977.89189,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",64.8044,1317.72684,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",64.16089,1748.4703,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",72.54555,817.41253,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",64.94866,718.57313,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",153.5359,1837.96977,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",53.8883,1030.76297,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",59.98839,1062.04785,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",176.80257,1262.54948,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",117.39357,2342.02186,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",66.19456,1858.27378,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",59.44749,1379.16166,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",189.29536,3037.09842,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Pseudojuloides","elongatus",81.67781,1053.86477,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Suezichthys","cyanolaemus",96.96949,1254.57157,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Labridae","Suezichthys","cyanolaemus",82.82281,1012.94182,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Lethrinidae","Lethrinus","miniatus",320.30895,3282.9725,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Mullidae","Parupeneus","spilurus",111.27068,1270.0935,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Mullidae","Parupeneus","spilurus",117.22097,1097.33638,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Mullidae","Parupeneus","spilurus",192.39169,1284.2678,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",57.35972,1872.67555,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",72.74998,1897.58407,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",72.55447,2017.02547,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",54.61132,1536.28685,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",70.49737,1571.80801,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",54.70013,1578.7606,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",66.5077,1819.20755,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",55.47614,1285.50396,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",56.01976,1494.86187,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",64.41154,1594.1873,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",62.95312,1169.39925,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",66.96816,1174.64733,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",48.31393,1500.71397,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",62.24072,912.91867,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",54.92555,1272.29726,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.26","2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",49.55628,1307.91964,-28.0487,113.4414,20210511,13:01:18,"NPZ6","No-take","npz6.26",42,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.28","2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",106.77445,1972.46472,-28.0937,113.429,20210513,12:27:11,"NPZ6","No-take","npz6.28",47.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.28","2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",97.64749,1756.57563,-28.0937,113.429,20210513,12:27:11,"NPZ6","No-take","npz6.28",47.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.28","2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",117.55323,2716.29538,-28.0937,113.429,20210513,12:27:11,"NPZ6","No-take","npz6.28",47.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.28","2021-05_Abrolhos_BOSS","npz6.28","Labridae","Suezichthys","cyanolaemus",74.50068,1291.48778,-28.0937,113.429,20210513,12:27:11,"NPZ6","No-take","npz6.28",47.3,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.29","2021-05_Abrolhos_BOSS","npz6.29","Labridae","Coris","auricularis",180.51342,2655.58463,-28.0837,113.4589,20210511,12:23:21,"NPZ6","No-take","npz6.29",43.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.29","2021-05_Abrolhos_BOSS","npz6.29","Labridae","Coris","auricularis",129.82694,3604.17112,-28.0837,113.4589,20210511,12:23:21,"NPZ6","No-take","npz6.29",43.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.29","2021-05_Abrolhos_BOSS","npz6.29","Labridae","Unknown","spp",72.55937,1866.95631,-28.0837,113.4589,20210511,12:23:21,"NPZ6","No-take","npz6.29",43.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.31","2021-05_Abrolhos_BOSS","npz6.31","Pinguipedidae","Parapercis","spp",49.26243,1836.8482,-28.0711,113.3938,20210511,14:11:16,"NPZ6","No-take","npz6.31",81.9,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.31","2021-05_Abrolhos_BOSS","npz6.31","Pinguipedidae","Parapercis","spp",98.52486,1923.2787,-28.0711,113.3938,20210511,14:11:16,"NPZ6","No-take","npz6.31",81.9,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Anampses","geographicus",109.73559,2100.40433,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Anampses","geographicus",100.48187,2247.31154,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Anampses","geographicus",139.49541,2476.77602,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",289.09824,3918.17728,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",68.51388,1755.46886,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",137.32909,1834.31835,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",134.74072,1896.43031,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",75.88598,1113.65681,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",63.48999,1073.26319,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",62.12353,1360.15595,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",66.99902,1064.96449,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",147.2238,2633.87076,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",89.89447,1946.69663,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",67.50571,2009.62812,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",179.04534,3164.24859,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","caudimacula",156.68266,2611.89426,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Labroides","dimidiatus",79.25449,1200.93059,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Notolabrus","parilus",206.3985,2362.7401,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Labridae","Suezichthys","cyanolaemus",64.64465,1022.19778,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Lethrinidae","Lethrinus","miniatus",336.21546,2225.28774,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Lethrinidae","Lethrinus","miniatus",357.36184,3219.48961,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Mullidae","Parupeneus","spilurus",176.89712,1493.71223,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.33","2021-05_Abrolhos_BOSS","npz6.33","Mullidae","Parupeneus","spilurus",325.29079,1776.7422,-28.0887,113.4437,20210511,12:10:09,"NPZ6","No-take","npz6.33",28,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Carangidae","Seriola","hippos",928.41701,3948.33871,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Carangidae","Seriola","hippos",818.02138,1942.70728,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Cirrhitidae","Paracirrhites","forsteri",69.48064,1950.19525,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Labridae","Anampses","geographicus",271.36238,3653.93751,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Labridae","Suezichthys","cyanolaemus",54.1356,1173.65855,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Labridae","Suezichthys","cyanolaemus",58.72973,1215.06727,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Lethrinidae","Lethrinus","miniatus",390.67376,2296.66635,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",260.70477,2327.62626,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",207.82753,2702.57255,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",242.08634,1709.50603,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",297.74785,2810.854,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",236.3051,2976.04555,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",251.41532,2064.08368,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Scaridae","Scarus","sp3",399.70163,3178.85811,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Scaridae","Scarus","sp3",304.24659,4079.58365,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.34","2021-05_Abrolhos_BOSS","npz6.34","Serranidae","Plectropomus","spp",413.10967,2882.64662,-28.0563,113.549,20210511,10:39:57,"NPZ6","No-take","npz6.34",49.1,"Claude","Y","Y"
