"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41","2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Sparidae","Chrysophrys","auratus",430.05255,2106.97533,-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41","2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Sparidae","Chrysophrys","auratus",348.42562,1620.0899,-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41","2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Sparidae","Chrysophrys","auratus",490.83695,1350.08869,-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.C01","2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Rhinidae","Rhynchobatus","australiae",995.8047,1855.42306,-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.C01","2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Sparidae","Chrysophrys","auratus",318.43498,1335.57502,-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.C01","2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Tetraodontidae","Lagocephalus","sceleratus",383.44091,1917.00632,-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.C01","2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Tetraodontidae","Lagocephalus","sceleratus",454.365,1884.32688,-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.C01","2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Triakidae","Mustelus","spp",764.30915,1057.91797,-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Labridae","Bodianus","solatus",296.2177,1616.66531,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lethrinidae","Lethrinus","miniatus",526.43035,1349.64995,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lethrinidae","Lethrinus","miniatus",457.2279,1915.7041,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lethrinidae","Lethrinus","miniatus",485.59175,1194.30321,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",439.62269,1874.74692,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",493.42967,2030.29266,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",470.17065,1802.34112,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","typus",447.982,2018.50689,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Serranidae","Epinephelus","areolatus",401.69513,2145.87458,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.1","2021-05_Abrolhos_stereo-BRUVs","npz9.1","Sparidae","Chrysophrys","auratus",341.8734,1373.49517,-27.0962,113.0863,20210515,13:43:00,"NPZ9","No-take","npz9.1",116,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",306.80249,3564.43245,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",284.75635,3506.45973,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",300.22029,3104.93042,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Pseudocaranx","spp",424.08063,2095.30399,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Pseudocaranx","spp",380.84272,1800.08111,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",423.7633,1705.68873,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",423.03318,1762.09268,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",390.10048,1594.76759,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",388.6405,1629.66028,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",446.11875,1891.3607,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Haemulidae","Diagramma","pictum labiosum",554.23513,2617.12333,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",411.68396,1124.16454,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",486.8842,1518.46949,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",420.15251,1695.59065,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",553.77069,1136.97058,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",489.81618,1468.21189,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",505.57011,1109.24872,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",443.30218,1614.08982,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",453.06039,1979.25079,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","nebulosus",491.55582,2388.90288,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.10","2021-05_Abrolhos_stereo-BRUVs","npz9.10","Sparidae","Chrysophrys","auratus",464.51772,1194.77264,-27.1638,113.1565,20210515,10:36:00,"NPZ9","No-take","npz9.10",93.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Carangidae","Seriola","hippos",520.37066,2079.78871,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Labridae","Coris","auricularis",211.89032,1390.59457,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Labridae","Stethojulis","spp",137.49682,1373.45953,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",406.98762,1267.55312,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",463.56403,1552.10687,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",494.32839,1264.07769,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",470.76453,1319.07641,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",465.70292,1328.71512,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",486.34703,1178.22858,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.11","2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",515.54216,2716.35349,-27.1238,113.1889,20210515,08:46:00,"NPZ9","No-take","npz9.11",85.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carcharhinidae","Carcharhinus","plumbeus",1103.82903,5410.34584,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Serranidae","Epinephelus","areolatus",394.36111,1274.23602,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Carangidae","Seriola","hippos",657.82005,4614.18471,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Lethrinidae","Gymnocranius","grandoculis",523.41854,1971.56969,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Lethrinidae","Gymnocranius","grandoculis",557.06492,2240.72992,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Lethrinidae","Gymnocranius","grandoculis",496.45874,3877.78829,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Lethrinidae","Lethrinus","miniatus",556.42298,1765.34216,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Sparidae","Chrysophrys","auratus",382.13476,952.42042,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.16","2021-05_Abrolhos_stereo-BRUVs","npz9.16","Labridae","Bodianus","solatus",344.41201,3053.26774,-27.1187,113.109,20210515,13:16:00,"NPZ9","No-take","npz9.16",108,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.16","2021-05_Abrolhos_stereo-BRUVs","npz9.16","Lethrinidae","Lethrinus","miniatus",461.97761,1820.32232,-27.1187,113.109,20210515,13:16:00,"NPZ9","No-take","npz9.16",108,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.16","2021-05_Abrolhos_stereo-BRUVs","npz9.16","Lutjanidae","Pristipomoides","spp",419.24654,4059.26329,-27.1187,113.109,20210515,13:16:00,"NPZ9","No-take","npz9.16",108,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.16","2021-05_Abrolhos_stereo-BRUVs","npz9.16","Sparidae","Chrysophrys","auratus",401.63638,1858.34716,-27.1187,113.109,20210515,13:16:00,"NPZ9","No-take","npz9.16",108,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Carangidae","Seriola","hippos",765.62454,3563.28012,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Carangidae","Seriola","hippos",851.07802,6758.12848,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Labridae","Bodianus","vulpinus",336.39593,4041.81265,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lethrinidae","Lethrinus","miniatus",461.41773,1825.1342,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lethrinidae","Lethrinus","miniatus",512.21117,1325.26432,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lethrinidae","Lethrinus","miniatus",428.32901,1446.18313,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lethrinidae","Lethrinus","miniatus",455.09622,1299.87567,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lutjanidae","Pristipomoides","multidens",557.10961,1280.03869,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lutjanidae","Pristipomoides","multidens",507.89163,1838.35896,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lutjanidae","Pristipomoides","multidens",451.00248,1463.94182,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Lutjanidae","Pristipomoides","multidens",451.28915,1907.10388,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Pinguipedidae","Parapercis","nebulosa",71.22675,2094.2234,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Serranidae","Epinephelus","areolatus",442.50742,1360.83889,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Serranidae","Epinephelus","areolatus",396.66921,1650.92655,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Serranidae","Epinephelus","areolatus",387.95213,1239.95182,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Serranidae","Epinephelus","morrhua",460.40602,1735.93618,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.17","2021-05_Abrolhos_stereo-BRUVs","npz9.17","Sparidae","Chrysophrys","auratus",561.36218,2058.39315,-27.1012,113.0913,20210515,13:37:00,"NPZ9","No-take","npz9.17",114,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Lutjanidae","Pristipomoides","multidens",385.9404,1870.90227,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Lutjanidae","Pristipomoides","multidens",409.18672,3059.19594,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Monacanthidae","Nelusetta","ayraud",389.88779,2162.49222,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Monacanthidae","Nelusetta","ayraud",504.76898,1514.12377,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Sparidae","Chrysophrys","auratus",388.39563,1363.42867,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Sparidae","Chrysophrys","auratus",396.0751,1310.39067,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Sparidae","Chrysophrys","auratus",320.83566,1394.03871,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Tetraodontidae","Lagocephalus","sceleratus",458.67829,2229.06928,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.18","2021-05_Abrolhos_stereo-BRUVs","npz9.18","Triakidae","Mustelus","spp",684.82793,3933.1388,-27.1236,113.0664,20210515,14:08:00,"NPZ9","No-take","npz9.18",132,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.2","2021-05_Abrolhos_stereo-BRUVs","npz9.2","Lethrinidae","Gymnocranius","grandoculis",598.5451,2713.18303,-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.2","2021-05_Abrolhos_stereo-BRUVs","npz9.2","Sparidae","Chrysophrys","auratus",512.69107,1463.78608,-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.2","2021-05_Abrolhos_stereo-BRUVs","npz9.2","Tetraodontidae","Lagocephalus","sceleratus",414.05275,2349.56863,-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Carangidae","Seriola","dumerili",622.29766,2691.94807,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Carangidae","Seriola","dumerili",643.08016,3148.40191,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lethrinidae","Lethrinus","miniatus",471.70516,1247.73957,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lutjanidae","Pristipomoides","multidens",537.53414,838.537,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lutjanidae","Pristipomoides","multidens",564.41833,1081.23399,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lutjanidae","Pristipomoides","multidens",501.94357,4068.44901,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lutjanidae","Pristipomoides","multidens",566.38168,1308.31516,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lutjanidae","Pristipomoides","multidens",502.63841,1309.12554,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.21","2021-05_Abrolhos_stereo-BRUVs","npz9.21","Sparidae","Chrysophrys","auratus",360.94625,1258.70203,-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Y","Y"
