"campaignid","sample","family","genus","species","length","number","range"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Scombridae","Scomberomorus","spp",NA,1,5930.01632
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Scombridae","Scomberomorus","spp",NA,1,7080.51934
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Scombridae","Scomberomorus","spp",NA,1,7571.21625
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Carangidae","Seriola","hippos",NA,1,6645.55418
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Choerodon","rubescens",NA,1,4835.31693
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1735.61135
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Labridae","Bodianus","spp",NA,1,2165.33076
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1348.71156
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1453.18743
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1388.82173
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1892.45559
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1620.1042
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",NA,1,1421.46153
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","miniatus",NA,1,1881.77597
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Carangidae","Seriola","dumerili",NA,1,4057.73176
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Tetraodontidae","Lagocephalus","sceleratus",NA,1,6316.8287
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Tetraodontidae","Lagocephalus","sceleratus",NA,1,5733.18077
"2021-05_Abrolhos_stereo-BRUVs","npz6.C02","Tetraodontidae","Lagocephalus","sceleratus",NA,1,789.95207
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",NA,1,3098.98301
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","typus",NA,1,3658.86306
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Muraenidae","Gymnothorax","woodwardi",NA,1,2513.59837
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",NA,1,3754.65881
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",NA,1,4256.41787
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",NA,1,1896.96926
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Seriola","hippos",NA,1,6002.47078
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","Pinguipedidae","Parapercis","nebulosa",NA,1,2321.04401
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","Labridae","Stethojulis","spp",NA,1,3499.16946
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","Lethrinidae","Gymnocranius","spp",NA,1,5812.22135
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","Muraenidae","Gymnothorax","woodwardi",NA,1,1620.31997
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","Carangidae","Seriola","dumerili",NA,1,3612.79892
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","Muraenidae","Gymnothorax","woodwardi",NA,1,1862.09953
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","Lutjanidae","Pristipomoides","multidens",NA,1,959.54619
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","Carcharhinidae","Galeocerdo","cuvier",NA,1,6745.03321
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","Carangidae","Unknown","sp10",NA,1,5661.08834
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","Labridae","Unknown","na",NA,1,3536.47595
"2021-05_Abrolhos_stereo-BRUVs","npz9.25","Muraenidae","Gymnothorax","woodwardi",NA,1,1402.45957
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","Triakidae","Hemitriakis","falcata",NA,1,813.36323
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","Muraenidae","Gymnothorax","woodwardi",NA,1,1227.67075
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","Carangidae","Seriola","dumerili",NA,1,5279.81966
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","Carangidae","Seriola","dumerili",NA,1,4873.28329
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","Sparidae","Chrysophrys","auratus",NA,1,2641.86402
"2021-05_Abrolhos_stereo-BRUVs","npz9.28","Pinguipedidae","Unknown","spp",NA,1,1442.81292
"2021-05_Abrolhos_stereo-BRUVs","npz9.28","Lutjanidae","Pristipomoides","multidens",NA,1,2171.57491
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Carangidae","Pseudocaranx","spp",NA,1,3621.98195
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1163.13523
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,2212.89144
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1546.3211
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1095.80346
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1388.52298
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1419.80172
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1435.31361
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1404.88753
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","Sparidae","Chrysophrys","auratus",NA,1,1419.04634
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","Mullidae","Parupeneus","chrysopleuron",NA,1,2820.72912
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","Carangidae","Unknown","sp10",NA,3,6895.97006
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","Dasyatidae","Taeniurops","meyeni",NA,1,7112.23833
