"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Echeneidae","Unknown","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Ginglymostomatidae","Nebrius","ferrugineus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Anampses","geographicus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",90.74074,1,1600.58018,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",94.88888,1,1428.62595,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",68.51974,1,1539.13071,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Bodianus","bilunulatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Bodianus","solatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Choerodon","rubescens",270.67114,1,1549.20394,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Choerodon","rubescens",161.37269,1,2218.67265,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",289.43708,1,2291.24893,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",221.16106,1,2343.90561,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",120.07866,1,1495.82179,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",104.61518,1,1677.35807,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",115.66475,1,1287.17413,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",145.6669,1,2571.69643,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",119.97059,1,1454.66301,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",198.59989,1,1229.332,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",109.03176,1,2140.35922,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",101.0698,1,3135.25403,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",92.38012,1,2830.5942,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",110.29177,1,3062.52373,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",123.33529,1,1243.8971,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",114.39587,1,1723.05985,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",110.99641,1,2696.24184,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",126.39821,1,3035.70322,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",105.24583,1,2293.49035,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",114.45418,1,1800.98485,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",123.32276,1,1986.71056,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",103.62229,1,1683.93785,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",112.96791,1,2367.43779,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",132.45466,1,2050.4336,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",133.76972,1,1818.89908,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",108.38192,1,2604.89459,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",109.7713,1,2311.65714,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",115.01674,1,1910.60215,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",140.16439,1,2389.23517,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",NA,1,3883.53937,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",NA,1,4007.80622,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","caudimacula",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Labroides","dimidiatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Notolabrus","parilus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Pseudojuloides","elongatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Unknown","sp3",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Unknown","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Lethrinidae","Gymnocranius","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Lethrinidae","Lethrinus","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Lethrinidae","Unknown","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Lutjanidae","Lutjanus","sp10",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Mullidae","Parupeneus","spilurus",93.51116,1,1937.49701,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",121.75393,1,1467.84441,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",146.03247,1,2216.79051,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",168.50155,1,1114.34212,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Ostraciidae","Unknown","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pempherididae","Pempheris","klunzingeri",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pinguipedidae","Parapercis","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Platycephalidae","Platycephalus","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pomacanthidae","Apolemichthys","trimaculatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pomacanthidae","Chaetodontoplus","personifer",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pomacentridae","Chromis","spp",88.93135,1,1881.97947,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pomacentridae","Chromis","spp",NA,1,1896.0889,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Scaridae","Scarus","chameleon",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Scaridae","Scarus","ghobban",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Scaridae","Scarus","sp3",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Scaridae","Scarus","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Scorpididae","Neatypus","obliquus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Scorpididae","Scorpis","georgiana",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Serranidae","Caprodon","schlegelii",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Serranidae","Epinephelus","rivulatus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Serranidae","Plectropomus","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Serranidae","Pseudanthias","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Sparidae","Chrysophrys","auratus",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","SUS","SUS","sus",NA,3,2342.01057,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Tetraodontidae","Unknown","spp",NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19",NA,NA,NA,NA,0,NA,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Apogonidae","Unknown","sp10",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Blenniidae","Unknown","spp",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Carangidae","Decapterus","spp",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Carangidae","Seriola","dumerili",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Carangidae","Seriola","hippos",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Carangidae","Unknown","sp10",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Chaetodontidae","Chaetodon","assarius",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Cirrhitidae","Paracirrhites","forsteri",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Echeneidae","Unknown","spp",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Ginglymostomatidae","Nebrius","ferrugineus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Anampses","geographicus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Austrolabrus","maculatus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Bodianus","bilunulatus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Bodianus","solatus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Choerodon","rubescens",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Coris","auricularis",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Coris","caudimacula",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Labroides","dimidiatus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Notolabrus","parilus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Pseudojuloides","elongatus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Unknown","sp3",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Labridae","Unknown","spp",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Lethrinidae","Gymnocranius","spp",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
