"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","id"
"npz6.36","Lethrinidae","Lethrinus","nebulosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Mullidae","Parupeneus","chrysopleuron",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Pempherididae","Pempheris","klunzingeri",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Pomacanthidae","Apolemichthys","trimaculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Pomacanthidae","Chaetodontoplus","personifer",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Scaridae","Scarus","chameleon",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Scaridae","Scarus","ghobban",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Scorpididae","Neatypus","obliquus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Scorpididae","Scorpis","georgiana",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Serranidae","Epinephelus","rivulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.36","Sparidae","Chrysophrys","auratus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.36"
"npz6.37","Carangidae","Seriola","dumerili",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Carangidae","Seriola","hippos",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Cirrhitidae","Paracirrhites","forsteri",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Ginglymostomatidae","Nebrius","ferrugineus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Glaucosomatidae","Glaucosoma","hebraicum",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Anampses","geographicus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Austrolabrus","maculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Choerodon","rubescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Coris","auricularis",121.73488,2351.97017,1,20.9589729837864,12.173488,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Coris","auricularis",198.94935,2308.97633,1,94.2219580538678,19.894935,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Pseudojuloides","elongatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Labridae","Suezichthys","cyanolaemus",118.84847,1829.64364,1,10.6117598242581,11.884847,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Lethrinidae","Lethrinus","nebulosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Mullidae","Parupeneus","chrysopleuron",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Pempherididae","Pempheris","klunzingeri",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Pomacanthidae","Apolemichthys","trimaculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Pomacanthidae","Chaetodontoplus","personifer",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Scaridae","Scarus","chameleon",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Scaridae","Scarus","ghobban",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Scorpididae","Neatypus","obliquus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Scorpididae","Scorpis","georgiana",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Serranidae","Epinephelus","rivulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.37","Sparidae","Chrysophrys","auratus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.0964,113.4639,20210511,11:46:02,"NPZ6","No-take","npz6.37",39.2,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.37"
"npz6.38","Carangidae","Seriola","dumerili",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Carangidae","Seriola","hippos",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Cirrhitidae","Paracirrhites","forsteri",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Ginglymostomatidae","Nebrius","ferrugineus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Glaucosomatidae","Glaucosoma","hebraicum",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Anampses","geographicus",106.891,3247.21077,1,14.0786135698613,10.6891,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Austrolabrus","maculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Choerodon","rubescens",315.10994,2962.35009,1,576.034188427283,31.510994,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Choerodon","rubescens",269.90601,1620.0137,1,360.314823882985,26.990601,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Coris","auricularis",179.31277,2000.58114,1,68.5567674451171,17.931277,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Coris","auricularis",165.44132,2343.58685,1,53.5859085692837,16.544132,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Coris","auricularis",114.51008,1294.08962,1,17.3804804422924,11.451008,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Coris","auricularis",127.04414,2414.41133,1,23.883677120603,12.704414,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Coris","auricularis",74.61052,900.64611,1,4.6856322966473,7.461052,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
"npz6.38","Labridae","Coris","auricularis",72.46597,979.5362,1,4.28558759440144,7.246597,"2021-05_Abrolhos_BOSS",-28.1187,113.4591,20210513,11:49:00,"NPZ6","Fished","out6.1",27.8,"Claude","Y","Y","2021-05_Abrolhos_BOSS.npz6.38"
